cell_line,fold,roc_auc,average_precision,f1_score,recall,precision,primary_metric,quantile
CVCL_0131,1,0.6072412133216858,0.7484146952629089,0.8038710355758667,0.8749244809150696,0.784834623336792,,0.9
CVCL_0131,1,0.6072477698326111,0.7486027479171753,0.8038919568061829,0.8750444054603577,0.7850043177604675,,0.99
CVCL_0131,1,0.6072477698326111,0.7486027479171753,0.8038919568061829,0.8750444054603577,0.7850043177604675,,0.995
CVCL_0131,2,0.5959674119949341,0.6966977715492249,0.7582869529724121,0.8028579354286194,0.7527444362640381,,0.005
CVCL_0131,2,0.5959674119949341,0.6966977715492249,0.7582869529724121,0.8028579354286194,0.7527444362640381,,0.01
CVCL_0131,2,0.5962247252464294,0.6976153254508972,0.7593238949775696,0.8030595183372498,0.7534686923027039,,0.1
CVCL_0131,2,0.5963635444641113,0.6983426213264465,0.7599667310714722,0.8032661080360413,0.7534944415092468,,0.2
CVCL_0131,2,0.5968565344810486,0.6987103223800659,0.7604854106903076,0.8041970133781433,0.7551202178001404,,0.5
CVCL_0131,2,0.6504711508750916,0.7475244998931885,0.8058623671531677,0.8757035732269287,0.7860586047172546,,0.8
CVCL_0131,2,0.65065598487854,0.748112142086029,0.8062793612480164,0.875882089138031,0.7864441871643066,,0.9
CVCL_0131,2,0.6513645648956299,0.7481550574302673,0.806279718875885,0.8768890500068665,0.7868568301200867,,0.99
CVCL_0131,2,0.6513645648956299,0.7481550574302673,0.806279718875885,0.8768890500068665,0.7868568301200867,,0.995
CVCL_0131,3,0.5767689943313599,0.6668528318405151,0.730191707611084,0.770743191242218,0.7268413305282593,,0.005
CVCL_0131,3,0.5767689943313599,0.6668528318405151,0.730191707611084,0.770743191242218,0.7268413305282593,,0.01
CVCL_0131,3,0.5768404603004456,0.668308436870575,0.7316897511482239,0.7710785865783691,0.7290136814117432,,0.1
CVCL_0131,3,0.57725989818573,0.6687409281730652,0.7322028279304504,0.7715883851051331,0.7294574975967407,,0.2
CVCL_0131,3,0.5781790018081665,0.6692995429039001,0.7328696250915527,0.7729744911193848,0.7302426099777222,,0.5
CVCL_0131,3,0.6491836905479431,0.739292323589325,0.7988784909248352,0.8700947165489197,0.7790791988372803,,0.8
CVCL_0131,3,0.650309681892395,0.7402550578117371,0.8000790476799011,0.8716760277748108,0.77972811460495,,0.9
CVCL_0131,3,0.6512083411216736,0.7410493493080139,0.8009201884269714,0.8731208443641663,0.780245840549469,,0.99
CVCL_0131,3,0.6512083411216736,0.7410493493080139,0.8009201884269714,0.8731208443641663,0.780245840549469,,0.995
CVCL_0131,4,0.5575391054153442,0.6780301332473755,0.7384637594223022,0.7777234315872192,0.7369874119758606,,0.005
CVCL_0131,4,0.5575391054153442,0.6780301332473755,0.7384637594223022,0.7777234315872192,0.7369874119758606,,0.01
CVCL_0131,4,0.5580545663833618,0.6798736453056335,0.7403042316436768,0.7781769633293152,0.7389059662818909,,0.1
CVCL_0131,4,0.5581540465354919,0.6799747943878174,0.7406790256500244,0.7783045172691345,0.7397558093070984,,0.2
CVCL_0131,4,0.5588241219520569,0.6809833645820618,0.7413452863693237,0.7793062925338745,0.7403859496116638,,0.5
CVCL_0131,4,0.626771867275238,0.7455620169639587,0.8019667267799377,0.8711960315704346,0.7836177945137024,,0.8
CVCL_0131,4,0.6269403100013733,0.7457736730575562,0.8021828532218933,0.8715872764587402,0.7836361527442932,,0.9
CVCL_0131,4,0.6279817819595337,0.7478472590446472,0.804620087146759,0.8732179403305054,0.7861412167549133,,0.99
CVCL_0131,4,0.6279817819595337,0.7478472590446472,0.804620087146759,0.8732179403305054,0.7861412167549133,,0.995
CVCL_0152,0,0.42999568581581116,0.751621425151825,0.7916488647460938,0.8416578769683838,0.7847638726234436,,0.005
CVCL_0152,0,0.42999568581581116,0.751621425151825,0.7916488647460938,0.8416578769683838,0.7847638726234436,,0.01
CVCL_0152,0,0.43128010630607605,0.7524664998054504,0.7927431464195251,0.8432347774505615,0.7861629128456116,,0.1
CVCL_0152,0,0.4314926564693451,0.7528547644615173,0.7931731343269348,0.843712568283081,0.7862609028816223,,0.2
CVCL_0152,0,0.43210795521736145,0.7537853121757507,0.7942032217979431,0.8449029326438904,0.7873359322547913,,0.5
CVCL_0152,0,0.46950289607048035,0.7817479968070984,0.8214395046234131,0.8943030834197998,0.8045111894607544,,0.8
CVCL_0152,0,0.46994683146476746,0.7828212976455688,0.8222534656524658,0.8952285647392273,0.8059954047203064,,0.9
