quantile,value,pert_id,n_batches_pert,cell_line
0.8,6.785614824678414,Motesanib Diphosphate (AMG-706),2,sciplex_A549
0.9,6.9261568800083735,Motesanib Diphosphate (AMG-706),2,sciplex_A549
0.99,7.213369723251123,Motesanib Diphosphate (AMG-706),2,sciplex_A549
0.995,7.328323582217217,Motesanib Diphosphate (AMG-706),2,sciplex_A549
0.1,4.792070427075325,NVP-BSK805 2HCl,2,sciplex_A549
0.2,4.878905325379056,NVP-BSK805 2HCl,2,sciplex_A549
0.5,6.137845608767048,NVP-BSK805 2HCl,2,sciplex_A549
0.8,7.350528960190034,NVP-BSK805 2HCl,2,sciplex_A549
0.9,7.510351084614855,NVP-BSK805 2HCl,2,sciplex_A549
0.99,7.708372700506393,NVP-BSK805 2HCl,2,sciplex_A549
0.995,7.759127655795177,NVP-BSK805 2HCl,2,sciplex_A549
0.1,5.7209020536433135,Navitoclax (ABT-263),2,sciplex_A549
0.2,5.870760218210487,Navitoclax (ABT-263),2,sciplex_A549
0.5,8.244218330435379,Navitoclax (ABT-263),2,sciplex_A549
0.8,10.33386303533862,Navitoclax (ABT-263),2,sciplex_A549
0.9,10.553567127632215,Navitoclax (ABT-263),2,sciplex_A549
0.99,11.299283876518752,Navitoclax (ABT-263),2,sciplex_A549
0.995,11.3545957076547,Navitoclax (ABT-263),2,sciplex_A549
0.1,4.9329622193123885,Nilotinib (AMN-107),2,sciplex_A549
0.2,5.049770720037604,Nilotinib (AMN-107),2,sciplex_A549
0.5,7.19564866031236,Nilotinib (AMN-107),2,sciplex_A549
0.8,7.533815384942412,Nilotinib (AMN-107),2,sciplex_A549
0.9,7.676837402042505,Nilotinib (AMN-107),2,sciplex_A549
0.99,7.971315955056423,Nilotinib (AMN-107),2,sciplex_A549
0.995,8.039801512276075,Nilotinib (AMN-107),2,sciplex_A549
0.1,5.170906412773115,Nintedanib (BIBF 1120),2,sciplex_A549
0.2,5.33074508692528,Nintedanib (BIBF 1120),2,sciplex_A549
0.5,7.321162221375915,Nintedanib (BIBF 1120),2,sciplex_A549
0.8,7.626486070543508,Nintedanib (BIBF 1120),2,sciplex_A549
0.9,7.831359304285564,Nintedanib (BIBF 1120),2,sciplex_A549
0.99,8.322123008097524,Nintedanib (BIBF 1120),2,sciplex_A549
0.995,8.640066175430357,Nintedanib (BIBF 1120),2,sciplex_A549
0.1,5.128299215048995,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.2,5.202482197001628,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.5,5.453390109433016,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.8,9.348403570317393,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.9,9.649614513827277,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.99,10.06459849314696,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.995,10.296787889721001,Obatoclax Mesylate (GX15-070),2,sciplex_A549
0.1,3.7648986399270252,Ofloxacin,4,sciplex_A549
0.2,3.909945694353806,Ofloxacin,4,sciplex_A549
0.5,4.717560360925964,Ofloxacin,4,sciplex_A549
0.8,5.540072270675315,Ofloxacin,4,sciplex_A549
0.9,5.974982021308164,Ofloxacin,4,sciplex_A549
0.99,7.1580346951928915,Ofloxacin,4,sciplex_A549
0.995,7.216415417843664,Ofloxacin,4,sciplex_A549
0.1,3.4707686429965237,PCI-34051,4,sciplex_A549
0.2,3.8703524134637224,PCI-34051,4,sciplex_A549
0.5,4.538803127920281,PCI-34051,4,sciplex_A549
0.8,4.941738493434951,PCI-34051,4,sciplex_A549
0.9,5.426571275467745,PCI-34051,4,sciplex_A549
0.99,5.761618845734965,PCI-34051,4,sciplex_A549
0.995,5.766790781987412,PCI-34051,4,sciplex_A549
0.1,4.815037060175368,PD173074,2,sciplex_A549
0.2,4.898462545076406,PD173074,2,sciplex_A549
0.5,5.87971915138276,PD173074,2,sciplex_A549
0.8,7.0080306957292,PD173074,2,sciplex_A549
0.9,7.106709537004276,PD173074,2,sciplex_A549
0.99,7.288940619664275,PD173074,2,sciplex_A549
0.995,7.345642957797472,PD173074,2,sciplex_A549
0.1,4.7014745937820495,PD98059,2,sciplex_A549
0.2,4.8353960995353695,PD98059,2,sciplex_A549
0.5,5.839301691344488,PD98059,2,sciplex_A549
0.8,6.818075010208188,PD98059,2,sciplex_A549
0.9,6.933288915711698,PD98059,2,sciplex_A549
0.99,7.2018229830749565,PD98059,2,sciplex_A549
0.995,7.215224240157904,PD98059,2,sciplex_A549
0.1,4.866819688049132,PF-3845,2,sciplex_A549
0.2,4.9607613178722705,PF-3845,2,sciplex_A549
0.5,6.002824714037588,PF-3845,2,sciplex_A549
0.8,6.8544797872038155,PF-3845,2,sciplex_A549
0.9,6.940100753879789,PF-3845,2,sciplex_A549
0.99,7.132601760758241,PF-3845,2,sciplex_A549
0.995,7.210303852209903,PF-3845,2,sciplex_A549
0.1,8.576476996665406,PF-573228,2,sciplex_A549
0.2,9.544422218810872,PF-573228,2,sciplex_A549
0.5,10.108807949861314,PF-573228,2,sciplex_A549
0.8,10.821724677624477,PF-573228,2,sciplex_A549
0.9,11.110177430621802,PF-573228,2,sciplex_A549
0.99,11.999210118023525,PF-573228,2,sciplex_A549
0.995,12.022868818230204,PF-573228,2,sciplex_A549
0.1,3.470777771690216,PFI-1 (PF-6405761),4,sciplex_A549
0.2,3.8349842024245477,PFI-1 (PF-6405761),4,sciplex_A549
0.5,4.796953441742932,PFI-1 (PF-6405761),4,sciplex_A549
0.8,5.421655853047936,PFI-1 (PF-6405761),4,sciplex_A549
0.9,6.165248338513555,PFI-1 (PF-6405761),4,sciplex_A549
0.99,6.405803949483629,PFI-1 (PF-6405761),4,sciplex_A549
0.995,6.456303308403918,PFI-1 (PF-6405761),4,sciplex_A549
0.1,4.377642045166399,PHA-680632,4,sciplex_A549
0.2,4.504829400831089,PHA-680632,4,sciplex_A549
0.5,5.03106429587036,PHA-680632,4,sciplex_A549
0.8,6.0709293303581315,PHA-680632,4,sciplex_A549
0.9,6.48428103984861,PHA-680632,4,sciplex_A549
0.99,7.6977424022448595,PHA-680632,4,sciplex_A549
0.995,7.764305821488284,PHA-680632,4,sciplex_A549
0.1,4.957078619159789,PJ34,2,sciplex_A549
0.2,5.080607415015335,PJ34,2,sciplex_A549
0.5,6.298154583929165,PJ34,2,sciplex_A549
0.8,7.141493487785805,PJ34,2,sciplex_A549
0.9,7.648937803574513,PJ34,2,sciplex_A549
0.99,7.9034554311898475,PJ34,2,sciplex_A549
0.995,8.107320627416655,PJ34,2,sciplex_A549
0.1,8.629080852717818,Panobinostat (LBH589),4,sciplex_A549
0.2,9.09609916893292,Panobinostat (LBH589),4,sciplex_A549
0.5,10.288082243469724,Panobinostat (LBH589),4,sciplex_A549
0.8,14.274550933584568,Panobinostat (LBH589),4,sciplex_A549
0.9,16.808735808558293,Panobinostat (LBH589),4,sciplex_A549
0.99,20.250131165503443,Panobinostat (LBH589),4,sciplex_A549
0.995,20.565986462727157,Panobinostat (LBH589),4,sciplex_A549
0.1,5.060207799075905,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.2,5.165390245351636,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.5,8.858234612823887,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.8,9.29014378757737,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.9,9.48960490409352,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.99,9.961460015438298,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.995,10.041286876086382,"Patupilone (EPO906, Epothilone B)",2,sciplex_A549
0.1,5.2335026004734075,Pelitinib (EKB-569),2,sciplex_A549
0.2,5.375619956001816,Pelitinib (EKB-569),2,sciplex_A549
0.5,6.732691080284986,Pelitinib (EKB-569),2,sciplex_A549
0.8,7.9739389602738715,Pelitinib (EKB-569),2,sciplex_A549
0.9,8.07576552489301,Pelitinib (EKB-569),2,sciplex_A549
0.99,8.365278193957959,Pelitinib (EKB-569),2,sciplex_A549
0.995,8.370699846178075,Pelitinib (EKB-569),2,sciplex_A549
0.1,5.9026218664634715,Pirarubicin,2,sciplex_A549
0.2,6.081561890139902,Pirarubicin,2,sciplex_A549
0.5,6.538972039921553,Pirarubicin,2,sciplex_A549
0.8,8.828111144352242,Pirarubicin,2,sciplex_A549
0.9,9.164742255041862,Pirarubicin,2,sciplex_A549
0.99,9.719514580073955,Pirarubicin,2,sciplex_A549
0.995,9.774700303637381,Pirarubicin,2,sciplex_A549
0.1,9.337585160979435,Pracinostat (SB939),4,sciplex_A549
0.2,9.634100047961343,Pracinostat (SB939),4,sciplex_A549
0.5,11.0143170566183,Pracinostat (SB939),4,sciplex_A549
0.8,12.199999140529082,Pracinostat (SB939),4,sciplex_A549
0.9,15.253651302349901,Pracinostat (SB939),4,sciplex_A549
0.99,17.44056284803161,Pracinostat (SB939),4,sciplex_A549
0.995,17.954965862029,Pracinostat (SB939),4,sciplex_A549
0.1,4.760314520244505,Prednisone ,2,sciplex_A549
0.2,4.838701992914575,Prednisone ,2,sciplex_A549
0.5,5.05222845066838,Prednisone ,2,sciplex_A549
0.8,5.7869056079795875,Prednisone ,2,sciplex_A549
0.9,6.971569411466209,Prednisone ,2,sciplex_A549
0.99,7.220252142237066,Prednisone ,2,sciplex_A549
0.995,7.250738144011462,Prednisone ,2,sciplex_A549
0.1,4.6074796736626515,Quercetin,2,sciplex_A549
0.2,4.712006946926491,Quercetin,2,sciplex_A549
0.5,4.945258132947805,Quercetin,2,sciplex_A549
0.8,6.78621871940807,Quercetin,2,sciplex_A549
0.9,6.912588997510864,Quercetin,2,sciplex_A549
0.99,7.326750358160552,Quercetin,2,sciplex_A549
0.995,7.418441057555891,Quercetin,2,sciplex_A549
0.1,8.571529729764437,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.2,9.510286817944442,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.5,11.473421464582255,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.8,12.462531757889273,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.9,13.129503039999674,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.99,17.702438305497292,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.995,17.77021236200681,Quisinostat (JNJ-26481585) 2HCl,4,sciplex_A549
0.1,4.599302031711365,RG108,2,sciplex_A549
0.2,4.669505079500176,RG108,2,sciplex_A549
0.5,5.578550198411261,RG108,2,sciplex_A549
0.8,6.5468339829956275,RG108,2,sciplex_A549
0.9,7.001855701209091,RG108,2,sciplex_A549
0.99,7.3283530250301325,RG108,2,sciplex_A549
0.995,7.668759303871148,RG108,2,sciplex_A549
0.1,5.229464383399084,Raltitrexed,2,sciplex_A549
0.2,5.419003634887704,Raltitrexed,2,sciplex_A549
0.5,7.545342036808357,Raltitrexed,2,sciplex_A549
0.8,7.981767134419577,Raltitrexed,2,sciplex_A549
0.9,8.17246660540152,Raltitrexed,2,sciplex_A549
0.99,8.434006102453926,Raltitrexed,2,sciplex_A549
0.995,8.464787282149459,Raltitrexed,2,sciplex_A549
0.1,4.978320570188785,Ramelteon,2,sciplex_A549
0.2,5.101936330756433,Ramelteon,2,sciplex_A549
0.5,6.193879331932399,Ramelteon,2,sciplex_A549
0.8,7.676812539979547,Ramelteon,2,sciplex_A549
0.9,7.912503414980943,Ramelteon,2,sciplex_A549
0.99,8.150632704085766,Ramelteon,2,sciplex_A549
0.995,8.208166516299556,Ramelteon,2,sciplex_A549
0.1,5.897590929508148,Regorafenib (BAY 73-4506),2,sciplex_A549
0.2,6.157889041097237,Regorafenib (BAY 73-4506),2,sciplex_A549
0.5,6.691243510804552,Regorafenib (BAY 73-4506),2,sciplex_A549
0.8,9.830786613464943,Regorafenib (BAY 73-4506),2,sciplex_A549
0.9,10.537702599662346,Regorafenib (BAY 73-4506),2,sciplex_A549
0.99,11.677831235286886,Regorafenib (BAY 73-4506),2,sciplex_A549
0.995,11.753099179901206,Regorafenib (BAY 73-4506),2,sciplex_A549
0.1,5.234556460553021,Resminostat,2,sciplex_A549
0.2,5.412841872078385,Resminostat,2,sciplex_A549
0.5,6.895626303582194,Resminostat,2,sciplex_A549
0.8,7.907431891288388,Resminostat,2,sciplex_A549
0.9,8.461453829288578,Resminostat,2,sciplex_A549
0.99,9.018469397272847,Resminostat,2,sciplex_A549
0.995,9.05288610179878,Resminostat,2,sciplex_A549
0.1,3.5051158747414872,Resveratrol,4,sciplex_A549
0.2,3.7504714136093567,Resveratrol,4,sciplex_A549
0.5,4.124111100762347,Resveratrol,4,sciplex_A549
0.8,5.050118902040944,Resveratrol,4,sciplex_A549
0.9,5.2204126803413615,Resveratrol,4,sciplex_A549
0.99,5.577895052482344,Resveratrol,4,sciplex_A549
0.995,5.600006629904741,Resveratrol,4,sciplex_A549
0.1,7.539557518866009,Rigosertib (ON-01910),2,sciplex_A549
0.2,7.820713290589327,Rigosertib (ON-01910),2,sciplex_A549
0.5,10.20670874009696,Rigosertib (ON-01910),2,sciplex_A549
0.8,11.454106081420145,Rigosertib (ON-01910),2,sciplex_A549
0.9,12.062771779549186,Rigosertib (ON-01910),2,sciplex_A549
0.99,12.903207299828098,Rigosertib (ON-01910),2,sciplex_A549
0.995,13.567377656359813,Rigosertib (ON-01910),2,sciplex_A549
0.1,4.978473240593769,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.2,5.0844644878332295,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.5,6.230745188966072,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.8,7.319945238260635,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.9,7.462736376107701,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.99,7.718816963287921,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.995,7.732942028700166,"Roscovitine (Seliciclib,CYC202)",2,sciplex_A549
0.1,3.5909344126932603,Roxadustat (FG-4592),4,sciplex_A549
0.2,3.795004328876611,Roxadustat (FG-4592),4,sciplex_A549
0.5,3.999483179988104,Roxadustat (FG-4592),4,sciplex_A549
0.8,4.98945503095236,Roxadustat (FG-4592),4,sciplex_A549
0.9,5.557755415643765,Roxadustat (FG-4592),4,sciplex_A549
0.99,6.086596951405219,Roxadustat (FG-4592),4,sciplex_A549
0.995,6.098727285525203,Roxadustat (FG-4592),4,sciplex_A549
0.1,4.056363540280231,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.2,4.398489225524044,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.5,5.600036621536782,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.8,6.056549877048036,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.9,6.973459138661438,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.99,11.727162436834147,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.995,11.759560477934242,"Rucaparib (AG-014699,PF-01367338) phosphate",4,sciplex_A549
0.1,3.4935088549482556,Ruxolitinib (INCB018424),4,sciplex_A549
0.2,3.7054522952291586,Ruxolitinib (INCB018424),4,sciplex_A549
0.5,4.451031435878107,Ruxolitinib (INCB018424),4,sciplex_A549
0.8,5.252011355546123,Ruxolitinib (INCB018424),4,sciplex_A549
0.9,5.385918165415406,Ruxolitinib (INCB018424),4,sciplex_A549
0.99,5.617739603606628,Ruxolitinib (INCB018424),4,sciplex_A549
0.995,5.731486781650238,Ruxolitinib (INCB018424),4,sciplex_A549
0.1,4.4159520600670525,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.2,4.522605908073657,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.5,6.268998092530618,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.8,6.587835451025635,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.9,6.680746226872175,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.99,6.904617250421799,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.995,6.922392091671413,S-Ruxolitinib (INCB018424),2,sciplex_A549
0.1,4.814521650611937,S3I-201,2,sciplex_A549
0.2,4.998954422626325,S3I-201,2,sciplex_A549
0.5,6.9457041147925835,S3I-201,2,sciplex_A549
0.8,7.425751048084554,S3I-201,2,sciplex_A549
0.9,7.559049643222284,S3I-201,2,sciplex_A549
0.99,8.080671684757109,S3I-201,2,sciplex_A549
0.995,8.112398703805978,S3I-201,2,sciplex_A549
0.1,4.625261805200231,SB431542,2,sciplex_A549
0.2,4.713071248000317,SB431542,2,sciplex_A549
0.5,4.898543206517489,SB431542,2,sciplex_A549
0.8,6.845827148384623,SB431542,2,sciplex_A549
0.9,6.94842810936247,SB431542,2,sciplex_A549
0.99,7.171465964376768,SB431542,2,sciplex_A549
0.995,7.253450186868378,SB431542,2,sciplex_A549
0.1,5.18659157273829,SGI-1776 free base,2,sciplex_A549
0.2,5.28246057812,SGI-1776 free base,2,sciplex_A549
0.5,7.4564870858453,SGI-1776 free base,2,sciplex_A549
0.8,8.192764277172726,SGI-1776 free base,2,sciplex_A549
0.9,8.378087618356952,SGI-1776 free base,2,sciplex_A549
0.99,8.697283439806728,SGI-1776 free base,2,sciplex_A549
0.995,8.750686329071453,SGI-1776 free base,2,sciplex_A549
0.1,4.892823519875198,SL-327,2,sciplex_A549
0.2,4.980028411680265,SL-327,2,sciplex_A549
0.5,5.281858326935372,SL-327,2,sciplex_A549
0.8,7.237567679000588,SL-327,2,sciplex_A549
0.9,7.5179073258631925,SL-327,2,sciplex_A549
0.99,7.879581427633435,SL-327,2,sciplex_A549
0.995,7.8946032215438695,SL-327,2,sciplex_A549
0.1,5.579191940284202,SNS-314,2,sciplex_A549
0.2,5.706985351204894,SNS-314,2,sciplex_A549
0.5,7.8203198177806375,SNS-314,2,sciplex_A549
0.8,8.773327190378764,SNS-314,2,sciplex_A549
0.9,9.030119006989569,SNS-314,2,sciplex_A549
0.99,9.45118336135326,SNS-314,2,sciplex_A549
0.995,9.55275841972442,SNS-314,2,sciplex_A549
0.1,4.917484059374338,SRT1720 HCl,2,sciplex_A549
0.2,5.038838637515041,SRT1720 HCl,2,sciplex_A549
0.5,5.341715901120109,SRT1720 HCl,2,sciplex_A549
0.8,7.348582090523001,SRT1720 HCl,2,sciplex_A549
0.9,7.528569673918058,SRT1720 HCl,2,sciplex_A549
0.99,7.688412405117081,SRT1720 HCl,2,sciplex_A549
0.995,7.751314162154806,SRT1720 HCl,2,sciplex_A549
0.1,3.9754744270512923,SRT2104 (GSK2245840),4,sciplex_A549
0.2,4.0866357031059035,SRT2104 (GSK2245840),4,sciplex_A549
0.5,4.34007773758326,SRT2104 (GSK2245840),4,sciplex_A549
0.8,5.427985286828925,SRT2104 (GSK2245840),4,sciplex_A549
0.9,5.582413393859797,SRT2104 (GSK2245840),4,sciplex_A549
0.99,5.88371512977146,SRT2104 (GSK2245840),4,sciplex_A549
0.995,5.8900552271438675,SRT2104 (GSK2245840),4,sciplex_A549
0.1,4.4721568882281275,SRT3025 HCl,4,sciplex_A549
0.2,4.793530934387355,SRT3025 HCl,4,sciplex_A549
0.5,6.77704144752243,SRT3025 HCl,4,sciplex_A549
0.8,7.422322008741496,SRT3025 HCl,4,sciplex_A549
0.9,8.04526313708922,SRT3025 HCl,4,sciplex_A549
0.99,9.09943770740499,SRT3025 HCl,4,sciplex_A549
0.995,9.157564586408121,SRT3025 HCl,4,sciplex_A549
0.1,3.5742995032376452,Selisistat (EX 527),4,sciplex_A549
0.2,3.7145450590748124,Selisistat (EX 527),4,sciplex_A549
0.5,3.9942006493691204,Selisistat (EX 527),4,sciplex_A549
0.8,6.135524848850538,Selisistat (EX 527),4,sciplex_A549
0.9,7.222269314173738,Selisistat (EX 527),4,sciplex_A549
0.99,7.599892351190956,Selisistat (EX 527),4,sciplex_A549
0.995,7.616379418726479,Selisistat (EX 527),4,sciplex_A549
0.1,4.699380600833803,Sirtinol,2,sciplex_A549
0.2,4.838897251886268,Sirtinol,2,sciplex_A549
0.5,6.595861928392401,Sirtinol,2,sciplex_A549
0.8,7.0537735610585495,Sirtinol,2,sciplex_A549
0.9,7.221236579024852,Sirtinol,2,sciplex_A549
0.99,7.519165353856328,Sirtinol,2,sciplex_A549
0.995,7.542002254162098,Sirtinol,2,sciplex_A549
0.1,4.472489279807073,Sodium Phenylbutyrate,2,sciplex_A549
0.2,4.539934473638981,Sodium Phenylbutyrate,2,sciplex_A549
0.5,4.755972771478476,Sodium Phenylbutyrate,2,sciplex_A549
0.8,6.235901290268054,Sodium Phenylbutyrate,2,sciplex_A549
0.9,6.3088498127428565,Sodium Phenylbutyrate,2,sciplex_A549
0.99,6.537799533033564,Sodium Phenylbutyrate,2,sciplex_A549
0.995,6.670200843414279,Sodium Phenylbutyrate,2,sciplex_A549
0.1,6.055227269558205,Sorafenib Tosylate,2,sciplex_A549
0.2,6.229801463027318,Sorafenib Tosylate,2,sciplex_A549
0.5,6.751857131644358,Sorafenib Tosylate,2,sciplex_A549
0.8,9.141757211240899,Sorafenib Tosylate,2,sciplex_A549
0.9,9.568792240131552,Sorafenib Tosylate,2,sciplex_A549
0.99,10.495765325281907,Sorafenib Tosylate,2,sciplex_A549
0.995,10.588480241001028,Sorafenib Tosylate,2,sciplex_A549
0.1,5.071283970677865,Streptozotocin (STZ),2,sciplex_A549
0.2,5.173698189548858,Streptozotocin (STZ),2,sciplex_A549
0.5,6.296665380208726,Streptozotocin (STZ),2,sciplex_A549
0.8,7.35732936062509,Streptozotocin (STZ),2,sciplex_A549
0.9,7.500779578856581,Streptozotocin (STZ),2,sciplex_A549
0.99,7.935756397953778,Streptozotocin (STZ),2,sciplex_A549
0.995,7.959910707226717,Streptozotocin (STZ),2,sciplex_A549
0.1,6.031673397425571,TAK-901,2,sciplex_A549
0.2,6.384437011830824,TAK-901,2,sciplex_A549
0.5,9.161243533892378,TAK-901,2,sciplex_A549
0.8,9.519019964615445,TAK-901,2,sciplex_A549
0.9,9.70925171511059,TAK-901,2,sciplex_A549
0.99,10.119947975744813,TAK-901,2,sciplex_A549
0.995,10.22664845600331,TAK-901,2,sciplex_A549
0.1,5.6521568140935745,TG101209,2,sciplex_A549
0.2,5.9180262477822465,TG101209,2,sciplex_A549
0.5,7.436903202521767,TG101209,2,sciplex_A549
0.8,8.498755354436652,TG101209,2,sciplex_A549
0.9,9.278291251075778,TG101209,2,sciplex_A549
0.99,10.023064020243359,TG101209,2,sciplex_A549
0.995,10.062039546414521,TG101209,2,sciplex_A549
0.1,4.840971617046409,TGX-221,2,sciplex_A549
0.2,5.020481361311809,TGX-221,2,sciplex_A549
0.5,7.021325529720455,TGX-221,2,sciplex_A549
0.8,7.311835166783576,TGX-221,2,sciplex_A549
0.9,7.465046774496057,TGX-221,2,sciplex_A549
0.99,7.813789461813443,TGX-221,2,sciplex_A549
0.995,7.964185373101626,TGX-221,2,sciplex_A549
0.1,3.7866714570934485,TMP195,4,sciplex_A549
0.2,4.002921019038666,TMP195,4,sciplex_A549
0.5,4.2495199699186985,TMP195,4,sciplex_A549
0.8,5.626255325777962,TMP195,4,sciplex_A549
0.9,5.876076233739349,TMP195,4,sciplex_A549
0.99,6.518290875089096,TMP195,4,sciplex_A549
0.995,6.644554354091141,TMP195,4,sciplex_A549
0.1,4.804537982239938,Tacedinaline (CI994),2,sciplex_A549
0.2,4.974973062806559,Tacedinaline (CI994),2,sciplex_A549
0.5,6.700774350163845,Tacedinaline (CI994),2,sciplex_A549
0.8,7.306509690233782,Tacedinaline (CI994),2,sciplex_A549
0.9,7.4764039886906275,Tacedinaline (CI994),2,sciplex_A549
0.99,7.764513805402099,Tacedinaline (CI994),2,sciplex_A549
0.995,7.772345656279712,Tacedinaline (CI994),2,sciplex_A549
0.1,6.309561172291489,Tanespimycin (17-AAG),2,sciplex_A549
0.2,6.484081681129643,Tanespimycin (17-AAG),2,sciplex_A549
0.5,8.085351406386788,Tanespimycin (17-AAG),2,sciplex_A549
0.8,9.398487154909024,Tanespimycin (17-AAG),2,sciplex_A549
0.9,9.610033102792618,Tanespimycin (17-AAG),2,sciplex_A549
0.99,10.048513516180225,Tanespimycin (17-AAG),2,sciplex_A549
0.995,10.117999179148276,Tanespimycin (17-AAG),2,sciplex_A549
0.1,3.463987336427934,Tazemetostat (EPZ-6438),4,sciplex_A549
0.2,3.7221337669530703,Tazemetostat (EPZ-6438),4,sciplex_A549
0.5,4.092537791827254,Tazemetostat (EPZ-6438),4,sciplex_A549
0.8,4.615368288598746,Tazemetostat (EPZ-6438),4,sciplex_A549
0.9,4.80734641730444,Tazemetostat (EPZ-6438),4,sciplex_A549
0.99,5.3475503155247175,Tazemetostat (EPZ-6438),4,sciplex_A549
0.995,5.578905369194323,Tazemetostat (EPZ-6438),4,sciplex_A549
0.1,5.211895036473208,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.2,5.302159965872357,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.5,6.70814372498611,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.8,7.963474633022633,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.9,8.10296487331667,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.99,8.307726980586411,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.995,8.37740188350906,"Temsirolimus (CCI-779, NSC 683864)",2,sciplex_A549
0.1,5.212829487790801,Thalidomide,2,sciplex_A549
0.2,5.358105306500411,Thalidomide,2,sciplex_A549
0.5,8.75989707494714,Thalidomide,2,sciplex_A549
0.8,9.81672926495484,Thalidomide,2,sciplex_A549
0.9,9.975842879439641,Thalidomide,2,sciplex_A549
0.99,10.463942038627673,Thalidomide,2,sciplex_A549
0.995,10.472151769191926,Thalidomide,2,sciplex_A549
0.1,5.225668968884125,Thiotepa,2,sciplex_A549
0.2,5.337353092606314,Thiotepa,2,sciplex_A549
0.5,6.549874911291758,Thiotepa,2,sciplex_A549
0.8,7.773631047371993,Thiotepa,2,sciplex_A549
0.9,7.958136756612757,Thiotepa,2,sciplex_A549
0.99,8.583426050608804,Thiotepa,2,sciplex_A549
0.995,8.629412086363573,Thiotepa,2,sciplex_A549
0.1,4.62279591214558,Tie2 kinase inhibitor,2,sciplex_A549
0.2,4.70415860425188,Tie2 kinase inhibitor,2,sciplex_A549
0.5,6.38524459199913,Tie2 kinase inhibitor,2,sciplex_A549
0.8,6.5846937559594165,Tie2 kinase inhibitor,2,sciplex_A549
0.9,6.755894278360199,Tie2 kinase inhibitor,2,sciplex_A549
0.99,7.275832155587336,Tie2 kinase inhibitor,2,sciplex_A549
0.995,7.372688160823483,Tie2 kinase inhibitor,2,sciplex_A549
0.1,4.679963396555887,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.2,4.751762351207842,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.5,5.945204175120978,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.8,6.839671579563024,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.9,7.1043390224648295,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.99,7.383902274081926,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.995,7.4148709257531324,Tofacitinib (CP-690550) Citrate,2,sciplex_A549
0.1,10.562020203293283,Toremifene Citrate,2,sciplex_A549
0.2,12.174308382814663,Toremifene Citrate,2,sciplex_A549
0.5,15.652899636272869,Toremifene Citrate,2,sciplex_A549
0.8,20.798573211203237,Toremifene Citrate,2,sciplex_A549
0.9,22.315779689406277,Toremifene Citrate,2,sciplex_A549
