,dataset,fold,metrics,name,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,roc_auc,average_precision,cell_line,quantile
130,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.22093741595745087, 'recall': 0.3584054708480835, 'precision': 0.3535647988319397, 'f1_classwise': 0.21187953650951385, 'f1_score_nans_are_zeros': 0.21011526882648468, 'primary_metric': 'f1_score'}",AIDOprot_first_(D=384),0.22093741595745087,0.3584054708480835,0.3535647988319397,0.21187953650951385,0.21011526882648468,f1_score,,,K-562,
126,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3551138639450073, 'recall': 0.3839069902896881, 'precision': 0.3821357190608978, 'f1_classwise': 0.31290578842163086, 'f1_score_nans_are_zeros': 0.3103240728378296, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.3551138639450073,0.3839069902896881,0.3821357190608978,0.31290578842163086,0.3103240728378296,f1_score,,,Jurkat,
129,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3704352378845215, 'recall': 0.42684751749038696, 'precision': 0.3882383704185486, 'f1_classwise': 0.3477124869823456, 'f1_score_nans_are_zeros': 0.3433336317539215, 'primary_metric': 'f1_score'}",STRING_sequence_(D=1024),0.3704352378845215,0.42684751749038696,0.3882383704185486,0.3477124869823456,0.3433336317539215,f1_score,,,hTERT-RPE1,
131,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.37699541449546814, 'recall': 0.4938105344772339, 'precision': 0.39019253849983215, 'f1_classwise': 0.36514076590538025, 'f1_score_nans_are_zeros': 0.3605853319168091, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.37699541449546814,0.4938105344772339,0.39019253849983215,0.36514076590538025,0.3605853319168091,f1_score,,,K-562,
127,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3431036174297333, 'recall': 0.39148247241973877, 'precision': 0.3844470679759979, 'f1_classwise': 0.302877813577652, 'f1_score_nans_are_zeros': 0.3000420928001404, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.3431036174297333,0.39148247241973877,0.3844470679759979,0.302877813577652,0.3000420928001404,f1_score,,,Jurkat,
130,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.40622439980506897, 'recall': 0.4877052307128906, 'precision': 0.41282719373703003, 'f1_classwise': 0.3833737075328827, 'f1_score_nans_are_zeros': 0.37688499689102173, 'primary_metric': 'f1_score'}",DepMap_Gene_Effect_(D=318),0.40622439980506897,0.4877052307128906,0.41282719373703003,0.3833737075328827,0.37688499689102173,f1_score,,,hTERT-RPE1,
132,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.395294189453125, 'recall': 0.5315187573432922, 'precision': 0.3991242051124573, 'f1_classwise': 0.38345280289649963, 'f1_score_nans_are_zeros': 0.37841564416885376, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.395294189453125,0.5315187573432922,0.3991242051124573,0.38345280289649963,0.37841564416885376,f1_score,,,K-562,
128,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.37026411294937134, 'recall': 0.4183717966079712, 'precision': 0.3903234004974365, 'f1_classwise': 0.32853949069976807, 'f1_score_nans_are_zeros': 0.32454049587249756, 'primary_metric': 'f1_score'}",ESM2_(D=1280),0.37026411294937134,0.4183717966079712,0.3903234004974365,0.32853949069976807,0.32454049587249756,f1_score,,,Jurkat,
133,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.35388150811195374, 'recall': 0.43317660689353943, 'precision': 0.3740296959877014, 'f1_classwise': 0.341249018907547, 'f1_score_nans_are_zeros': 0.3379422724246979, 'primary_metric': 'f1_score'}",AIDOcell_3M_essential_CELL_LINE_2025_11_26_(D=128),0.35388150811195374,0.43317660689353943,0.3740296959877014,0.341249018907547,0.3379422724246979,f1_score,,,K-562,
129,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3623361587524414, 'recall': 0.40464702248573303, 'precision': 0.38698533177375793, 'f1_classwise': 0.3206748068332672, 'f1_score_nans_are_zeros': 0.3173206150531769, 'primary_metric': 'f1_score'}",AIDOcell_10M_essential_CELL_LINE_2025_11_26_(D=256),0.3623361587524414,0.40464702248573303,0.38698533177375793,0.3206748068332672,0.3173206150531769,f1_score,,,Jurkat,
131,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.35932108759880066, 'recall': 0.40100744366645813, 'precision': 0.37938597798347473, 'f1_classwise': 0.33668220043182373, 'f1_score_nans_are_zeros': 0.33291640877723694, 'primary_metric': 'f1_score'}",AIDOcell_100M_essential_CELL_LINE_2025_11_26_(D=640),0.35932108759880066,0.40100744366645813,0.37938597798347473,0.33668220043182373,0.33291640877723694,f1_score,,,hTERT-RPE1,
132,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.350784569978714, 'recall': 0.3853599429130554, 'precision': 0.3717826008796692, 'f1_classwise': 0.328096866607666, 'f1_score_nans_are_zeros': 0.3248346447944641, 'primary_metric': 'f1_score'}",Geneformer_essential_CELL_LINE_controls_(D=512),0.350784569978714,0.3853599429130554,0.3717826008796692,0.328096866607666,0.3248346447944641,f1_score,,,hTERT-RPE1,
134,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.36131182312965393, 'recall': 0.4838241636753082, 'precision': 0.3820739686489105, 'f1_classwise': 0.349185585975647, 'f1_score_nans_are_zeros': 0.3453913629055023, 'primary_metric': 'f1_score'}",scGenePT_GO_MF_(D=1536),0.36131182312965393,0.4838241636753082,0.3820739686489105,0.349185585975647,0.3453913629055023,f1_score,,,K-562,
131,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3927639126777649, 'recall': 0.4898602366447449, 'precision': 0.40534865856170654, 'f1_classwise': 0.3533974587917328, 'f1_score_nans_are_zeros': 0.34578245878219604, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.3927639126777649,0.4898602366447449,0.40534865856170654,0.3533974587917328,0.34578245878219604,f1_score,,,Jurkat,
132,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3988499045372009, 'recall': 0.46354663372039795, 'precision': 0.4051271975040436, 'f1_classwise': 0.35830047726631165, 'f1_score_nans_are_zeros': 0.3510645031929016, 'primary_metric': 'f1_score'}",scGenePT_GO_CC_(D=1536),0.3988499045372009,0.46354663372039795,0.4051271975040436,0.35830047726631165,0.3510645031929016,f1_score,,,Jurkat,
135,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.33701491355895996, 'recall': 0.6111384630203247, 'precision': 0.3939407169818878, 'f1_classwise': 0.32717692852020264, 'f1_score_nans_are_zeros': 0.3226000964641571, 'primary_metric': 'f1_score'}",STRING_Spectral_Medium_Conf_(D=128),0.33701491355895996,0.6111384630203247,0.3939407169818878,0.32717692852020264,0.3226000964641571,f1_score,,,K-562,
133,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3795914351940155, 'recall': 0.43740352988243103, 'precision': 0.3922175168991089, 'f1_classwise': 0.35763904452323914, 'f1_score_nans_are_zeros': 0.352384477853775, 'primary_metric': 'f1_score'}",scGenePT_GO_BP_(D=1536),0.3795914351940155,0.43740352988243103,0.3922175168991089,0.35763904452323914,0.352384477853775,f1_score,,,hTERT-RPE1,
133,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3808209300041199, 'recall': 0.4349159598350525, 'precision': 0.39534106850624084, 'f1_classwise': 0.3396172821521759, 'f1_score_nans_are_zeros': 0.33433908224105835, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_without_structure_mean_pooled_(D=2304),0.3808209300041199,0.4349159598350525,0.39534106850624084,0.3396172821521759,0.33433908224105835,f1_score,,,Jurkat,
134,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.24945029616355896, 'recall': 0.37966635823249817, 'precision': 0.38446080684661865, 'f1_classwise': 0.21962182223796844, 'f1_score_nans_are_zeros': 0.21690809726715088, 'primary_metric': 'f1_score'}",AIDOprot_first_(D=384),0.24945029616355896,0.37966635823249817,0.38446080684661865,0.21962182223796844,0.21690809726715088,f1_score,,,Jurkat,
136,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.22278821468353271, 'recall': 0.36444562673568726, 'precision': 0.3540410101413727, 'f1_classwise': 0.2138068526983261, 'f1_score_nans_are_zeros': 0.2120259702205658, 'primary_metric': 'f1_score'}",AIDOprot_mean_(D=384),0.22278821468353271,0.36444562673568726,0.3540410101413727,0.2138068526983261,0.2120259702205658,f1_score,,,K-562,
134,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.365736186504364, 'recall': 0.4245457649230957, 'precision': 0.38561785221099854, 'f1_classwise': 0.3429510295391083, 'f1_score_nans_are_zeros': 0.3387415111064911, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_with_structure_mean_pooled_(D=2304),0.365736186504364,0.4245457649230957,0.38561785221099854,0.3429510295391083,0.3387415111064911,f1_score,,,hTERT-RPE1,
135,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3338698446750641, 'recall': 0.3715187907218933, 'precision': 0.3651615381240845, 'f1_classwise': 0.31184619665145874, 'f1_score_nans_are_zeros': 0.30882295966148376, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.3338698446750641,0.3715187907218933,0.3651615381240845,0.31184619665145874,0.30882295966148376,f1_score,,,hTERT-RPE1,
137,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.330934077501297, 'recall': 0.3823249936103821, 'precision': 0.3583773374557495, 'f1_classwise': 0.3176382780075073, 'f1_score_nans_are_zeros': 0.3155314326286316, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.330934077501297,0.3823249936103821,0.3583773374557495,0.3176382780075073,0.3155314326286316,f1_score,,,K-562,
135,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.365192174911499, 'recall': 0.3792213201522827, 'precision': 0.3798474073410034, 'f1_classwise': 0.320876806974411, 'f1_score_nans_are_zeros': 0.3191414475440979, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.365192174911499,0.3792213201522827,0.3798474073410034,0.320876806974411,0.3191414475440979,f1_score,,,Jurkat,
108,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.3608854413032532, 'recall': 0.3988097906112671, 'precision': 0.3857371211051941, 'f1_classwise': 0.3232598602771759, 'f1_score_nans_are_zeros': 0.31774279475212097, 'primary_metric': 'f1_score'}",AIDO.Cell_3M_positional_(D=128),0.3608854413032532,0.3988097906112671,0.3857371211051941,0.3232598602771759,0.31774279475212097,f1_score,,,Hep-G2,
109,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.35931551456451416, 'recall': 0.3916531205177307, 'precision': 0.3831510543823242, 'f1_classwise': 0.32103386521339417, 'f1_score_nans_are_zeros': 0.31630492210388184, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.35931551456451416,0.3916531205177307,0.3831510543823242,0.32103386521339417,0.31630492210388184,f1_score,,,Hep-G2,
110,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.3904440701007843, 'recall': 0.45474937558174133, 'precision': 0.40490061044692993, 'f1_classwise': 0.35366949439048767, 'f1_score_nans_are_zeros': 0.34436503052711487, 'primary_metric': 'f1_score'}",AIDOcell_10M_essential_CELL_LINE_2025_11_26_(D=256),0.3904440701007843,0.45474937558174133,0.40490061044692993,0.35366949439048767,0.34436503052711487,f1_score,,,Hep-G2,
111,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.40314996242523193, 'recall': 0.4979299008846283, 'precision': 0.41518235206604004, 'f1_classwise': 0.367966890335083, 'f1_score_nans_are_zeros': 0.35613900423049927, 'primary_metric': 'f1_score'}",AIDOcell_100M_essential_CELL_LINE_2025_11_26_(D=640),0.40314996242523193,0.4979299008846283,0.41518235206604004,0.367966890335083,0.35613900423049927,f1_score,,,Hep-G2,
103,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.3311881124973297, 'recall': 0.38201814889907837, 'precision': 0.3577480912208557, 'f1_classwise': 0.3223783075809479, 'f1_score_nans_are_zeros': 0.32037198543548584, 'primary_metric': 'f1_score'}",AIDO.Cell_3M_positional_(D=128),0.3311881124973297,0.38201814889907837,0.3577480912208557,0.3223783075809479,0.32037198543548584,f1_score,,,K-562,
104,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.4358142912387848, 'recall': 0.591931939125061, 'precision': 0.4264831840991974, 'f1_classwise': 0.42801061272621155, 'f1_score_nans_are_zeros': 0.42295047640800476, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.4358142912387848,0.591931939125061,0.4264831840991974,0.42801061272621155,0.42295047640800476,f1_score,,,K-562,
97,expression/pert_prediction_essential_deg,hTERT-RPE1.1,"{'f1_score': 0.34632736444473267, 'recall': 0.3648104667663574, 'precision': 0.36409756541252136, 'f1_classwise': 0.3195105791091919, 'f1_score_nans_are_zeros': 0.3163108825683594, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.34632736444473267,0.3648104667663574,0.36409756541252136,0.3195105791091919,0.3163108825683594,f1_score,,,hTERT-RPE1,
103,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.3626062572002411, 'recall': 0.38332608342170715, 'precision': 0.3803340196609497, 'f1_classwise': 0.3215453326702118, 'f1_score_nans_are_zeros': 0.3189418315887451, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.3626062572002411,0.38332608342170715,0.3803340196609497,0.3215453326702118,0.3189418315887451,f1_score,,,Jurkat,
105,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.3687048852443695, 'recall': 0.42394307255744934, 'precision': 0.3776204288005829, 'f1_classwise': 0.35985466837882996, 'f1_score_nans_are_zeros': 0.3570336103439331, 'primary_metric': 'f1_score'}",scPRINT_essential_CELL_LINE_controls_(D=512),0.3687048852443695,0.42394307255744934,0.3776204288005829,0.35985466837882996,0.3570336103439331,f1_score,,,K-562,
112,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.3838329017162323, 'recall': 0.4411550760269165, 'precision': 0.39775988459587097, 'f1_classwise': 0.346581369638443, 'f1_score_nans_are_zeros': 0.3384554088115692, 'primary_metric': 'f1_score'}",Geneformer_essential_CELL_LINE_controls_(D=512),0.3838329017162323,0.4411550760269165,0.39775988459587097,0.346581369638443,0.3384554088115692,f1_score,,,Hep-G2,
106,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.3840225636959076, 'recall': 0.48109865188598633, 'precision': 0.3944542706012726, 'f1_classwise': 0.37576422095298767, 'f1_score_nans_are_zeros': 0.3721068501472473, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.3840225636959076,0.48109865188598633,0.3944542706012726,0.37576422095298767,0.3721068501472473,f1_score,,,K-562,
104,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.39173319935798645, 'recall': 0.4639549255371094, 'precision': 0.4038469195365906, 'f1_classwise': 0.3541174829006195, 'f1_score_nans_are_zeros': 0.3465955853462219, 'primary_metric': 'f1_score'}",scGenePT_NCBI_(D=1536),0.39173319935798645,0.4639549255371094,0.4038469195365906,0.3541174829006195,0.3465955853462219,f1_score,,,Jurkat,
113,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.4186277389526367, 'recall': 0.4857679605484009, 'precision': 0.41973796486854553, 'f1_classwise': 0.3832249641418457, 'f1_score_nans_are_zeros': 0.370867520570755, 'primary_metric': 'f1_score'}",scGenePT_GO_BP_(D=1536),0.4186277389526367,0.4857679605484009,0.41973796486854553,0.3832249641418457,0.370867520570755,f1_score,,,Hep-G2,
105,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.34808287024497986, 'recall': 0.3910128176212311, 'precision': 0.38325265049934387, 'f1_classwise': 0.30945056676864624, 'f1_score_nans_are_zeros': 0.3062267005443573, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.34808287024497986,0.3910128176212311,0.38325265049934387,0.30945056676864624,0.3062267005443573,f1_score,,,Jurkat,
107,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.407918244600296, 'recall': 0.5154586434364319, 'precision': 0.4070430099964142, 'f1_classwise': 0.39977458119392395, 'f1_score_nans_are_zeros': 0.39561301469802856, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.407918244600296,0.5154586434364319,0.4070430099964142,0.39977458119392395,0.39561301469802856,f1_score,,,K-562,
114,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.4032090902328491, 'recall': 0.4730464220046997, 'precision': 0.41197115182876587, 'f1_classwise': 0.3661326467990875, 'f1_score_nans_are_zeros': 0.3558005094528198, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_with_structure_mean_pooled_(D=2304),0.4032090902328491,0.4730464220046997,0.41197115182876587,0.3661326467990875,0.3558005094528198,f1_score,,,Hep-G2,
106,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.37429070472717285, 'recall': 0.41320309042930603, 'precision': 0.3901480436325073, 'f1_classwise': 0.3345634639263153, 'f1_score_nans_are_zeros': 0.3300876021385193, 'primary_metric': 'f1_score'}",ESM2_(D=1280),0.37429070472717285,0.41320309042930603,0.3901480436325073,0.3345634639263153,0.3300876021385193,f1_score,,,Jurkat,
107,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.3709021210670471, 'recall': 0.4018370807170868, 'precision': 0.386740505695343, 'f1_classwise': 0.33083757758140564, 'f1_score_nans_are_zeros': 0.3269684314727783, 'primary_metric': 'f1_score'}",AIDOcell_10M_essential_CELL_LINE_2025_11_26_(D=256),0.3709021210670471,0.4018370807170868,0.386740505695343,0.33083757758140564,0.3269684314727783,f1_score,,,Jurkat,
115,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.35975930094718933, 'recall': 0.40112975239753723, 'precision': 0.38569873571395874, 'f1_classwise': 0.32127645611763, 'f1_score_nans_are_zeros': 0.3161641061306, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.35975930094718933,0.40112975239753723,0.38569873571395874,0.32127645611763,0.3161641061306,f1_score,,,Hep-G2,
108,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.3585888147354126, 'recall': 0.4193221926689148, 'precision': 0.37523770332336426, 'f1_classwise': 0.3500562012195587, 'f1_score_nans_are_zeros': 0.34725552797317505, 'primary_metric': 'f1_score'}",AIDOcell_3M_essential_CELL_LINE_2025_11_26_(D=128),0.3585888147354126,0.4193221926689148,0.37523770332336426,0.3500562012195587,0.34725552797317505,f1_score,,,K-562,
98,expression/pert_prediction_essential_deg,hTERT-RPE1.1,"{'f1_score': 0.3747023940086365, 'recall': 0.4222530424594879, 'precision': 0.3914991319179535, 'f1_classwise': 0.34754931926727295, 'f1_score_nans_are_zeros': 0.34223100543022156, 'primary_metric': 'f1_score'}",AIDOcell_100M_essential_CELL_LINE_2025_11_26_(D=640),0.3747023940086365,0.4222530424594879,0.3914991319179535,0.34754931926727295,0.34223100543022156,f1_score,,,hTERT-RPE1,
109,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.383372038602829, 'recall': 0.4667091965675354, 'precision': 0.39920079708099365, 'f1_classwise': 0.37526485323905945, 'f1_score_nans_are_zeros': 0.3715038299560547, 'primary_metric': 'f1_score'}",PCA_Fair_essential_CELL_LINE_controls_(D=128),0.383372038602829,0.4667091965675354,0.39920079708099365,0.37526485323905945,0.3715038299560547,f1_score,,,K-562,
109,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.4029856026172638, 'recall': 0.5149700045585632, 'precision': 0.4134075343608856, 'f1_classwise': 0.36753806471824646, 'f1_score_nans_are_zeros': 0.3574649691581726, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.4029856026172638,0.5149700045585632,0.4134075343608856,0.36753806471824646,0.3574649691581726,f1_score,,,Jurkat,
110,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.4104097783565521, 'recall': 0.4765710234642029, 'precision': 0.4136349856853485, 'f1_classwise': 0.37410011887550354, 'f1_score_nans_are_zeros': 0.36409786343574524, 'primary_metric': 'f1_score'}",scGenePT_GO_CC_(D=1536),0.4104097783565521,0.4765710234642029,0.4136349856853485,0.37410011887550354,0.36409786343574524,f1_score,,,Jurkat,
116,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.4264810085296631, 'recall': 0.5328789949417114, 'precision': 0.4280010461807251, 'f1_classwise': 0.39291849732398987, 'f1_score_nans_are_zeros': 0.3782787621021271, 'primary_metric': 'f1_score'}",scGenePT_GO_all_(D=1536),0.4264810085296631,0.5328789949417114,0.4280010461807251,0.39291849732398987,0.3782787621021271,f1_score,,,Hep-G2,
110,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.37550559639930725, 'recall': 0.47985440492630005, 'precision': 0.38733038306236267, 'f1_classwise': 0.3670690059661865, 'f1_score_nans_are_zeros': 0.3638118803501129, 'primary_metric': 'f1_score'}",scGenePT_GO_MF_(D=1536),0.37550559639930725,0.47985440492630005,0.38733038306236267,0.3670690059661865,0.3638118803501129,f1_score,,,K-562,
111,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.38428908586502075, 'recall': 0.43573206663131714, 'precision': 0.39636775851249695, 'f1_classwise': 0.34507548809051514, 'f1_score_nans_are_zeros': 0.3393508493900299, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_without_structure_mean_pooled_(D=2304),0.38428908586502075,0.43573206663131714,0.39636775851249695,0.34507548809051514,0.3393508493900299,f1_score,,,Jurkat,
117,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.433340847492218, 'recall': 0.5779482126235962, 'precision': 0.4355534315109253, 'f1_classwise': 0.39992615580558777, 'f1_score_nans_are_zeros': 0.3841733932495117, 'primary_metric': 'f1_score'}",STRING_network_(D=512),0.433340847492218,0.5779482126235962,0.4355534315109253,0.39992615580558777,0.3841733932495117,f1_score,,,Hep-G2,
111,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.34366267919540405, 'recall': 0.5982627868652344, 'precision': 0.39728260040283203, 'f1_classwise': 0.3369196355342865, 'f1_score_nans_are_zeros': 0.33317631483078003, 'primary_metric': 'f1_score'}",STRING_Spectral_Medium_Conf_(D=128),0.34366267919540405,0.5982627868652344,0.39728260040283203,0.3369196355342865,0.33317631483078003,f1_score,,,K-562,
112,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.37682148814201355, 'recall': 0.4020702540874481, 'precision': 0.3876311182975769, 'f1_classwise': 0.3355308473110199, 'f1_score_nans_are_zeros': 0.33200860023498535, 'primary_metric': 'f1_score'}",scPRINT_essential_CELL_LINE_controls_(D=512),0.37682148814201355,0.4020702540874481,0.3876311182975769,0.3355308473110199,0.33200860023498535,f1_score,,,Jurkat,
118,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.44888418912887573, 'recall': 0.5882921814918518, 'precision': 0.44426923990249634, 'f1_classwise': 0.4156090021133423, 'f1_score_nans_are_zeros': 0.3982696831226349, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.44888418912887573,0.5882921814918518,0.44426923990249634,0.4156090021133423,0.3982696831226349,f1_score,,,Hep-G2,
119,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.43875202536582947, 'recall': 0.5597817897796631, 'precision': 0.43565553426742554, 'f1_classwise': 0.40489649772644043, 'f1_score_nans_are_zeros': 0.3892477750778198, 'primary_metric': 'f1_score'}",scGenePT_GO_CC_(D=1536),0.43875202536582947,0.5597817897796631,0.43565553426742554,0.40489649772644043,0.3892477750778198,f1_score,,,Hep-G2,
112,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.36664479970932007, 'recall': 0.4370907247066498, 'precision': 0.3766941428184509, 'f1_classwise': 0.3580282926559448, 'f1_score_nans_are_zeros': 0.35513150691986084, 'primary_metric': 'f1_score'}",Geneformer_essential_CELL_LINE_controls_(D=512),0.36664479970932007,0.4370907247066498,0.3766941428184509,0.3580282926559448,0.35513150691986084,f1_score,,,K-562,
113,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.37980931997299194, 'recall': 0.40417808294296265, 'precision': 0.3888566792011261, 'f1_classwise': 0.33935630321502686, 'f1_score_nans_are_zeros': 0.33505091071128845, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.37980931997299194,0.40417808294296265,0.3888566792011261,0.33935630321502686,0.33505091071128845,f1_score,,,Jurkat,
120,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.40662020444869995, 'recall': 0.4763166904449463, 'precision': 0.4137779474258423, 'f1_classwise': 0.37007153034210205, 'f1_score_nans_are_zeros': 0.35915112495422363, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_without_structure_mean_pooled_(D=2304),0.40662020444869995,0.4763166904449463,0.4137779474258423,0.37007153034210205,0.35915112495422363,f1_score,,,Hep-G2,
113,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.41993242502212524, 'recall': 0.5143330693244934, 'precision': 0.4121738374233246, 'f1_classwise': 0.4117821156978607, 'f1_score_nans_are_zeros': 0.40740761160850525, 'primary_metric': 'f1_score'}",scGenePT_GO_BP_(D=1536),0.41993242502212524,0.5143330693244934,0.4121738374233246,0.4117821156978607,0.40740761160850525,f1_score,,,K-562,
114,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.3882007896900177, 'recall': 0.47011175751686096, 'precision': 0.39238572120666504, 'f1_classwise': 0.37953683733940125, 'f1_score_nans_are_zeros': 0.3760935366153717, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_with_structure_mean_pooled_(D=2304),0.3882007896900177,0.47011175751686096,0.39238572120666504,0.37953683733940125,0.3760935366153717,f1_score,,,K-562,
121,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.26543253660202026, 'recall': 0.39157307147979736, 'precision': 0.38478025794029236, 'f1_classwise': 0.23759858310222626, 'f1_score_nans_are_zeros': 0.23238107562065125, 'primary_metric': 'f1_score'}",AIDOprot_first_(D=384),0.26543253660202026,0.39157307147979736,0.38478025794029236,0.23759858310222626,0.23238107562065125,f1_score,,,Hep-G2,
114,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.39273422956466675, 'recall': 0.46733757853507996, 'precision': 0.4054642915725708, 'f1_classwise': 0.3557093143463135, 'f1_score_nans_are_zeros': 0.3477227985858917, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.39273422956466675,0.46733757853507996,0.4054642915725708,0.3557093143463135,0.3477227985858917,f1_score,,,Jurkat,
115,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.32439324259757996, 'recall': 0.3620733320713043, 'precision': 0.3507761061191559, 'f1_classwise': 0.3151199519634247, 'f1_score_nans_are_zeros': 0.313472181558609, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.32439324259757996,0.3620733320713043,0.3507761061191559,0.3151199519634247,0.313472181558609,f1_score,,,K-562,
