,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
107,expression/pert_prediction_tahoe_deg,CVCL_1495.0,"{'f1_score': 0.5961474180221558, 'recall': 0.5972325205802917, 'precision': 0.6083298325538635, 'f1_classwise': 0.38987410068511963, 'f1_score_nans_are_zeros': 0.35365161299705505, 'primary_metric': 'f1_score'}",secfp,,,0.5961474180221558,0.5972325205802917,0.6083298325538635,0.38987410068511963,0.35365161299705505,f1_score,CVCL_1495,
100,expression/pert_prediction_tahoe_deg,CVCL_0292.1,"{'f1_score': 0.6237915754318237, 'recall': 0.6283469796180725, 'precision': 0.6293092370033264, 'f1_classwise': 0.3811368942260742, 'f1_score_nans_are_zeros': 0.34700489044189453, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,,,0.6237915754318237,0.6283469796180725,0.6293092370033264,0.3811368942260742,0.34700489044189453,f1_score,CVCL_0292,
108,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6222564578056335, 'recall': 0.6363450884819031, 'precision': 0.6359861493110657, 'f1_classwise': 0.362702876329422, 'f1_score_nans_are_zeros': 0.3290623128414154, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.6222564578056335,0.6363450884819031,0.6359861493110657,0.362702876329422,0.3290623128414154,f1_score,CVCL_1239,
99,expression/pert_prediction_tahoe_deg,CVCL_0099.1,"{'f1_score': 0.6458300948143005, 'recall': 0.6738958358764648, 'precision': 0.6625702381134033, 'f1_classwise': 0.36845579743385315, 'f1_score_nans_are_zeros': 0.330092191696167, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_weighted,,,0.6458300948143005,0.6738958358764648,0.6625702381134033,0.36845579743385315,0.330092191696167,f1_score,CVCL_0099,
108,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'f1_score': 0.5787950754165649, 'recall': 0.5861648321151733, 'precision': 0.5847230553627014, 'f1_classwise': 0.37851402163505554, 'f1_score_nans_are_zeros': 0.33824387192726135, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.5787950754165649,0.5861648321151733,0.5847230553627014,0.37851402163505554,0.33824387192726135,f1_score,CVCL_1381,
103,expression/pert_prediction_tahoe_deg,CVCL_0028.1,"{'f1_score': 0.7561628222465515, 'recall': 0.7582398653030396, 'precision': 0.7599945068359375, 'f1_classwise': 0.3676501214504242, 'f1_score_nans_are_zeros': 0.337759405374527, 'primary_metric': 'f1_score'}",gene_targets_binary_with_pubchem,,,0.7561628222465515,0.7582398653030396,0.7599945068359375,0.3676501214504242,0.337759405374527,f1_score,CVCL_0028,
108,expression/pert_prediction_tahoe_deg,CVCL_1495.0,"{'f1_score': 0.5729895830154419, 'recall': 0.5894920825958252, 'precision': 0.5838687419891357, 'f1_classwise': 0.37361761927604675, 'f1_score_nans_are_zeros': 0.33347341418266296, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,,,0.5729895830154419,0.5894920825958252,0.5838687419891357,0.37361761927604675,0.33347341418266296,f1_score,CVCL_1495,
96,expression/pert_prediction_tahoe_deg,CVCL_0179.1,"{'f1_score': 0.5410171747207642, 'recall': 0.5742347240447998, 'precision': 0.5752051472663879, 'f1_classwise': 0.3562600314617157, 'f1_score_nans_are_zeros': 0.3199932873249054, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_sum,,,0.5410171747207642,0.5742347240447998,0.5752051472663879,0.3562600314617157,0.3199932873249054,f1_score,CVCL_0179,
109,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6234006285667419, 'recall': 0.6412336230278015, 'precision': 0.6390562653541565, 'f1_classwise': 0.3674742877483368, 'f1_score_nans_are_zeros': 0.3299277126789093, 'primary_metric': 'f1_score'}",erg,,,0.6234006285667419,0.6412336230278015,0.6390562653541565,0.3674742877483368,0.3299277126789093,f1_score,CVCL_1239,
98,expression/pert_prediction_tahoe_deg,CVCL_0131.1,"{'f1_score': 0.5334643721580505, 'recall': 0.5395401120185852, 'precision': 0.5394182801246643, 'f1_classwise': 0.376324325799942, 'f1_score_nans_are_zeros': 0.3439810276031494, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,,,0.5334643721580505,0.5395401120185852,0.5394182801246643,0.376324325799942,0.3439810276031494,f1_score,CVCL_0131,
109,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'f1_score': 0.5826365947723389, 'recall': 0.5889082551002502, 'precision': 0.5870880484580994, 'f1_classwise': 0.3822472095489502, 'f1_score_nans_are_zeros': 0.3410799205303192, 'primary_metric': 'f1_score'}",chatgpt,,,0.5826365947723389,0.5889082551002502,0.5870880484580994,0.3822472095489502,0.3410799205303192,f1_score,CVCL_1381,
97,expression/pert_prediction_tahoe_deg,CVCL_0069.1,"{'f1_score': 0.5830578804016113, 'recall': 0.5974323749542236, 'precision': 0.5927227139472961, 'f1_classwise': 0.376143217086792, 'f1_score_nans_are_zeros': 0.338493287563324, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_sum,,,0.5830578804016113,0.5974323749542236,0.5927227139472961,0.376143217086792,0.338493287563324,f1_score,CVCL_0069,
97,expression/pert_prediction_tahoe_deg,CVCL_0179.1,"{'f1_score': 0.5567127466201782, 'recall': 0.5820357799530029, 'precision': 0.5735884308815002, 'f1_classwise': 0.3685203492641449, 'f1_score_nans_are_zeros': 0.33200937509536743, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_sum,,,0.5567127466201782,0.5820357799530029,0.5735884308815002,0.3685203492641449,0.33200937509536743,f1_score,CVCL_0179,
99,expression/pert_prediction_tahoe_deg,CVCL_0131.1,"{'f1_score': 0.5319499373435974, 'recall': 0.541103184223175, 'precision': 0.5375286936759949, 'f1_classwise': 0.3782529830932617, 'f1_score_nans_are_zeros': 0.3428497612476349, 'primary_metric': 'f1_score'}",gene_targets_binary_with_pubchem,,,0.5319499373435974,0.541103184223175,0.5375286936759949,0.3782529830932617,0.3428497612476349,f1_score,CVCL_0131,
110,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6227806806564331, 'recall': 0.6363472938537598, 'precision': 0.6358110308647156, 'f1_classwise': 0.3621875047683716, 'f1_score_nans_are_zeros': 0.32887667417526245, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.6227806806564331,0.6363472938537598,0.6358110308647156,0.3621875047683716,0.32887667417526245,f1_score,CVCL_1239,
98,expression/pert_prediction_tahoe_deg,CVCL_0069.1,"{'f1_score': 0.5844526886940002, 'recall': 0.5998384356498718, 'precision': 0.5944213271141052, 'f1_classwise': 0.37828245759010315, 'f1_score_nans_are_zeros': 0.3396932780742645, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_weighted,,,0.5844526886940002,0.5998384356498718,0.5944213271141052,0.37828245759010315,0.3396932780742645,f1_score,CVCL_0069,
101,expression/pert_prediction_tahoe_deg,CVCL_0292.1,"{'f1_score': 0.6240218281745911, 'recall': 0.6333017945289612, 'precision': 0.6290197968482971, 'f1_classwise': 0.3830895721912384, 'f1_score_nans_are_zeros': 0.3470389246940613, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_concat,,,0.6240218281745911,0.6333017945289612,0.6290197968482971,0.3830895721912384,0.3470389246940613,f1_score,CVCL_0292,
108,expression/pert_prediction_tahoe_deg,CVCL_1478.0,"{'f1_score': 0.5521345138549805, 'recall': 0.570294201374054, 'precision': 0.5659905672073364, 'f1_classwise': 0.3679572641849518, 'f1_score_nans_are_zeros': 0.332032173871994, 'primary_metric': 'f1_score'}",maccs,,,0.5521345138549805,0.570294201374054,0.5659905672073364,0.3679572641849518,0.332032173871994,f1_score,CVCL_1478,
99,expression/pert_prediction_tahoe_deg,CVCL_0069.1,"{'f1_score': 0.5882901549339294, 'recall': 0.5944963693618774, 'precision': 0.5931803584098816, 'f1_classwise': 0.3769357204437256, 'f1_score_nans_are_zeros': 0.3428916931152344, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,,,0.5882901549339294,0.5944963693618774,0.5931803584098816,0.3769357204437256,0.3428916931152344,f1_score,CVCL_0069,
109,expression/pert_prediction_tahoe_deg,CVCL_1495.0,"{'f1_score': 0.5906393527984619, 'recall': 0.5971440076828003, 'precision': 0.594495415687561, 'f1_classwise': 0.38988402485847473, 'f1_score_nans_are_zeros': 0.34926044940948486, 'primary_metric': 'f1_score'}",avalon,,,0.5906393527984619,0.5971440076828003,0.594495415687561,0.38988402485847473,0.34926044940948486,f1_score,CVCL_1495,
97,expression/pert_prediction_tahoe_deg,CVCL_0152.1,"{'f1_score': 0.6205272078514099, 'recall': 0.635047972202301, 'precision': 0.6279258131980896, 'f1_classwise': 0.39750993251800537, 'f1_score_nans_are_zeros': 0.3488570749759674, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_sum,,,0.6205272078514099,0.635047972202301,0.6279258131980896,0.39750993251800537,0.3488570749759674,f1_score,CVCL_0152,
110,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.5458279252052307, 'recall': 0.563652753829956, 'precision': 0.5541632175445557, 'f1_classwise': 0.39051446318626404, 'f1_score_nans_are_zeros': 0.34805232286453247, 'primary_metric': 'f1_score'}",MiniMol,,,0.5458279252052307,0.563652753829956,0.5541632175445557,0.39051446318626404,0.34805232286453247,f1_score,CVCL_1285,
98,expression/pert_prediction_tahoe_deg,CVCL_0179.1,"{'f1_score': 0.5599860548973083, 'recall': 0.5852422118186951, 'precision': 0.5751659274101257, 'f1_classwise': 0.37185296416282654, 'f1_score_nans_are_zeros': 0.33490243554115295, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_weighted,,,0.5599860548973083,0.5852422118186951,0.5751659274101257,0.37185296416282654,0.33490243554115295,f1_score,CVCL_0179,
100,expression/pert_prediction_tahoe_deg,CVCL_0099.1,"{'f1_score': 0.6191441416740417, 'recall': 0.6556344032287598, 'precision': 0.6595277190208435, 'f1_classwise': 0.34909191727638245, 'f1_score_nans_are_zeros': 0.31085148453712463, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_concat,,,0.6191441416740417,0.6556344032287598,0.6595277190208435,0.34909191727638245,0.31085148453712463,f1_score,CVCL_0099,
96,expression/pert_prediction_tahoe_deg,CVCL_0218.1,"{'f1_score': 0.647280752658844, 'recall': 0.6539328694343567, 'precision': 0.6520463228225708, 'f1_classwise': 0.3984104096889496, 'f1_score_nans_are_zeros': 0.35440146923065186, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,,,0.647280752658844,0.6539328694343567,0.6520463228225708,0.3984104096889496,0.35440146923065186,f1_score,CVCL_0218,
104,expression/pert_prediction_tahoe_deg,CVCL_0028.1,"{'f1_score': 0.7095438241958618, 'recall': 0.7112452387809753, 'precision': 0.753265380859375, 'f1_classwise': 0.333293616771698, 'f1_score_nans_are_zeros': 0.308917373418808, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_weighted,,,0.7095438241958618,0.7112452387809753,0.753265380859375,0.333293616771698,0.308917373418808,f1_score,CVCL_0028,
111,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6441077589988708, 'recall': 0.6480085253715515, 'precision': 0.6492764949798584, 'f1_classwise': 0.3860284388065338, 'f1_score_nans_are_zeros': 0.3467214107513428, 'primary_metric': 'f1_score'}",ecfp:2,,,0.6441077589988708,0.6480085253715515,0.6492764949798584,0.3860284388065338,0.3467214107513428,f1_score,CVCL_1239,
101,expression/pert_prediction_tahoe_deg,CVCL_0099.1,"{'f1_score': 0.6669734120368958, 'recall': 0.6826074123382568, 'precision': 0.6713170409202576, 'f1_classwise': 0.3885190188884735, 'f1_score_nans_are_zeros': 0.3469127416610718, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_concat,,,0.6669734120368958,0.6826074123382568,0.6713170409202576,0.3885190188884735,0.3469127416610718,f1_score,CVCL_0099,
98,expression/pert_prediction_tahoe_deg,CVCL_0152.1,"{'f1_score': 0.6328411102294922, 'recall': 0.6421448588371277, 'precision': 0.6378443837165833, 'f1_classwise': 0.4106936752796173, 'f1_score_nans_are_zeros': 0.36038124561309814, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,,,0.6328411102294922,0.6421448588371277,0.6378443837165833,0.4106936752796173,0.36038124561309814,f1_score,CVCL_0152,
100,expression/pert_prediction_tahoe_deg,CVCL_0131.1,"{'f1_score': 0.5352513194084167, 'recall': 0.5499480962753296, 'precision': 0.542095422744751, 'f1_classwise': 0.3847842216491699, 'f1_score_nans_are_zeros': 0.34549540281295776, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_concat,,,0.5352513194084167,0.5499480962753296,0.542095422744751,0.3847842216491699,0.34549540281295776,f1_score,CVCL_0131,
112,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6344345211982727, 'recall': 0.6419646739959717, 'precision': 0.6387056112289429, 'f1_classwise': 0.37241634726524353, 'f1_score_nans_are_zeros': 0.33859047293663025, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.6344345211982727,0.6419646739959717,0.6387056112289429,0.37241634726524353,0.33859047293663025,f1_score,CVCL_1239,
100,expression/pert_prediction_tahoe_deg,CVCL_0069.1,"{'f1_score': 0.5387198328971863, 'recall': 0.5671905279159546, 'precision': 0.5845416784286499, 'f1_classwise': 0.3395661413669586, 'f1_score_nans_are_zeros': 0.3045177459716797, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_weighted,,,0.5387198328971863,0.5671905279159546,0.5845416784286499,0.3395661413669586,0.3045177459716797,f1_score,CVCL_0069,
111,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.529350996017456, 'recall': 0.5524631142616272, 'precision': 0.5436624884605408, 'f1_classwise': 0.37144526839256287, 'f1_score_nans_are_zeros': 0.3334694802761078, 'primary_metric': 'f1_score'}",MolT5,,,0.529350996017456,0.5524631142616272,0.5436624884605408,0.37144526839256287,0.3334694802761078,f1_score,CVCL_1285,
97,expression/pert_prediction_tahoe_deg,CVCL_0218.1,"{'f1_score': 0.6377337574958801, 'recall': 0.6521400213241577, 'precision': 0.6458902955055237, 'f1_classwise': 0.3912447392940521, 'f1_score_nans_are_zeros': 0.34580984711647034, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_weighted,,,0.6377337574958801,0.6521400213241577,0.6458902955055237,0.3912447392940521,0.34580984711647034,f1_score,CVCL_0218,
110,expression/pert_prediction_tahoe_deg,CVCL_1478.0,"{'f1_score': 0.569085419178009, 'recall': 0.5711333751678467, 'precision': 0.578563928604126, 'f1_classwise': 0.3759854733943939, 'f1_score_nans_are_zeros': 0.34641340374946594, 'primary_metric': 'f1_score'}",secfp,,,0.569085419178009,0.5711333751678467,0.578563928604126,0.3759854733943939,0.34641340374946594,f1_score,CVCL_1478,
102,expression/pert_prediction_tahoe_deg,CVCL_0292.1,"{'f1_score': 0.6235422492027283, 'recall': 0.6308779716491699, 'precision': 0.6291295289993286, 'f1_classwise': 0.3810039460659027, 'f1_score_nans_are_zeros': 0.3465813100337982, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,,,0.6235422492027283,0.6308779716491699,0.6291295289993286,0.3810039460659027,0.3465813100337982,f1_score,CVCL_0292,
99,expression/pert_prediction_tahoe_deg,CVCL_0152.1,"{'f1_score': 0.5911583304405212, 'recall': 0.6206190586090088, 'precision': 0.6209182143211365, 'f1_classwise': 0.37233781814575195, 'f1_score_nans_are_zeros': 0.32686448097229004, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_sum,,,0.5911583304405212,0.6206190586090088,0.6209182143211365,0.37233781814575195,0.32686448097229004,f1_score,CVCL_0152,
112,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'f1_score': 0.5675843954086304, 'recall': 0.5807066559791565, 'precision': 0.580489456653595, 'f1_classwise': 0.3676351308822632, 'f1_score_nans_are_zeros': 0.3284236788749695, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.5675843954086304,0.5807066559791565,0.580489456653595,0.3676351308822632,0.3284236788749695,f1_score,CVCL_1381,
101,expression/pert_prediction_tahoe_deg,CVCL_0069.1,"{'f1_score': 0.5693240761756897, 'recall': 0.5910070538520813, 'precision': 0.5874230861663818, 'f1_classwise': 0.36257895827293396, 'f1_score_nans_are_zeros': 0.3267322778701782, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_weighted,,,0.5693240761756897,0.5910070538520813,0.5874230861663818,0.36257895827293396,0.3267322778701782,f1_score,CVCL_0069,
98,expression/pert_prediction_tahoe_deg,CVCL_0218.1,"{'f1_score': 0.6426793932914734, 'recall': 0.6484318971633911, 'precision': 0.6464579105377197, 'f1_classwise': 0.3900766372680664, 'f1_score_nans_are_zeros': 0.35005444288253784, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,,,0.6426793932914734,0.6484318971633911,0.6464579105377197,0.3900766372680664,0.35005444288253784,f1_score,CVCL_0218,
112,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.5518016815185547, 'recall': 0.5616004467010498, 'precision': 0.556627094745636, 'f1_classwise': 0.395363450050354, 'f1_score_nans_are_zeros': 0.35416579246520996, 'primary_metric': 'f1_score'}",avalon,,,0.5518016815185547,0.5616004467010498,0.556627094745636,0.395363450050354,0.35416579246520996,f1_score,CVCL_1285,
100,expression/pert_prediction_tahoe_deg,CVCL_0152.1,"{'f1_score': 0.6053591370582581, 'recall': 0.6287854313850403, 'precision': 0.6195071339607239, 'f1_classwise': 0.3815475404262543, 'f1_score_nans_are_zeros': 0.33577248454093933, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_sum,,,0.6053591370582581,0.6287854313850403,0.6195071339607239,0.3815475404262543,0.33577248454093933,f1_score,CVCL_0152,
112,expression/pert_prediction_tahoe_deg,CVCL_1478.0,"{'f1_score': 0.565631628036499, 'recall': 0.5791517496109009, 'precision': 0.5718366503715515, 'f1_classwise': 0.38140735030174255, 'f1_score_nans_are_zeros': 0.3434393107891083, 'primary_metric': 'f1_score'}",MiniMol,,,0.565631628036499,0.5791517496109009,0.5718366503715515,0.38140735030174255,0.3434393107891083,f1_score,CVCL_1478,
102,expression/pert_prediction_tahoe_deg,CVCL_0099.1,"{'f1_score': 0.6776804327964783, 'recall': 0.6885201930999756, 'precision': 0.6810402274131775, 'f1_classwise': 0.4027915894985199, 'f1_score_nans_are_zeros': 0.3559774160385132, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,,,0.6776804327964783,0.6885201930999756,0.6810402274131775,0.4027915894985199,0.3559774160385132,f1_score,CVCL_0099,
101,expression/pert_prediction_tahoe_deg,CVCL_0131.1,"{'f1_score': 0.5385093092918396, 'recall': 0.5467512607574463, 'precision': 0.5437435507774353, 'f1_classwise': 0.3852900564670563, 'f1_score_nans_are_zeros': 0.34850993752479553, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,,,0.5385093092918396,0.5467512607574463,0.5437435507774353,0.3852900564670563,0.34850993752479553,f1_score,CVCL_0131,
113,expression/pert_prediction_tahoe_deg,CVCL_1239.0,"{'f1_score': 0.6525549292564392, 'recall': 0.6523975133895874, 'precision': 0.6631669402122498, 'f1_classwise': 0.3932054936885834, 'f1_score_nans_are_zeros': 0.354099839925766, 'primary_metric': 'f1_score'}",secfp,,,0.6525549292564392,0.6523975133895874,0.6631669402122498,0.3932054936885834,0.354099839925766,f1_score,CVCL_1239,
105,expression/pert_prediction_tahoe_deg,CVCL_0028.1,"{'f1_score': 0.7566369771957397, 'recall': 0.7589877843856812, 'precision': 0.7597259283065796, 'f1_classwise': 0.36554983258247375, 'f1_score_nans_are_zeros': 0.33781445026397705, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,,,0.7566369771957397,0.7589877843856812,0.7597259283065796,0.36554983258247375,0.33781445026397705,f1_score,CVCL_0028,
113,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.5512946248054504, 'recall': 0.5603441596031189, 'precision': 0.5565301775932312, 'f1_classwise': 0.3938487470149994, 'f1_score_nans_are_zeros': 0.3530605435371399, 'primary_metric': 'f1_score'}",topological,,,0.5512946248054504,0.5603441596031189,0.5565301775932312,0.3938487470149994,0.3530605435371399,f1_score,CVCL_1285,
99,expression/pert_prediction_tahoe_deg,CVCL_0179.1,"{'f1_score': 0.5319285988807678, 'recall': 0.5699076056480408, 'precision': 0.5739034414291382, 'f1_classwise': 0.348938912153244, 'f1_score_nans_are_zeros': 0.3124992251396179, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_weighted,,,0.5319285988807678,0.5699076056480408,0.5739034414291382,0.348938912153244,0.3124992251396179,f1_score,CVCL_0179,
113,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'f1_score': 0.5854694843292236, 'recall': 0.5894777774810791, 'precision': 0.590509295463562, 'f1_classwise': 0.3856140375137329, 'f1_score_nans_are_zeros': 0.3439125418663025, 'primary_metric': 'f1_score'}",ecfp:2,,,0.5854694843292236,0.5894777774810791,0.590509295463562,0.3856140375137329,0.3439125418663025,f1_score,CVCL_1381,
103,expression/pert_prediction_tahoe_deg,CVCL_0292.1,"{'f1_score': 0.6011210083961487, 'recall': 0.6198917031288147, 'precision': 0.6174561977386475, 'f1_classwise': 0.361868292093277, 'f1_score_nans_are_zeros': 0.3278844356536865, 'primary_metric': 'f1_score'}",scPRINT_Norman_K-562_controls_(D=512)_sum,,,0.6011210083961487,0.6198917031288147,0.6174561977386475,0.361868292093277,0.3278844356536865,f1_score,CVCL_0292,
86,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'f1_score': 0.577775239944458, 'recall': 0.5832986831665039, 'precision': 0.583621621131897, 'f1_classwise': 0.39192163944244385, 'f1_score_nans_are_zeros': 0.35243329405784607, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,,,0.577775239944458,0.5832986831665039,0.583621621131897,0.39192163944244385,0.35243329405784607,f1_score,CVCL_0320,
87,expression/pert_prediction_tahoe_deg,CVCL_0359.1,"{'f1_score': 0.5656090974807739, 'recall': 0.5761088132858276, 'precision': 0.5707455277442932, 'f1_classwise': 0.3966606855392456, 'f1_score_nans_are_zeros': 0.35432761907577515, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_concat,,,0.5656090974807739,0.5761088132858276,0.5707455277442932,0.3966606855392456,0.35432761907577515,f1_score,CVCL_0359,
114,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'f1_score': 0.5757912993431091, 'recall': 0.5812826752662659, 'precision': 0.5809647440910339, 'f1_classwise': 0.3722868263721466, 'f1_score_nans_are_zeros': 0.33550938963890076, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.5757912993431091,0.5812826752662659,0.5809647440910339,0.3722868263721466,0.33550938963890076,f1_score,CVCL_1381,
87,expression/pert_prediction_tahoe_deg,CVCL_0320.1,"{'f1_score': 0.5733383297920227, 'recall': 0.5784534811973572, 'precision': 0.5788413286209106, 'f1_classwise': 0.38572975993156433, 'f1_score_nans_are_zeros': 0.3481508195400238, 'primary_metric': 'f1_score'}",gene_targets_confidence_with_pubchem,,,0.5733383297920227,0.5784534811973572,0.5788413286209106,0.38572975993156433,0.3481508195400238,f1_score,CVCL_0320,
88,expression/pert_prediction_tahoe_deg,CVCL_0359.1,"{'f1_score': 0.5567014813423157, 'recall': 0.5765961408615112, 'precision': 0.5658405423164368, 'f1_classwise': 0.390905499458313, 'f1_score_nans_are_zeros': 0.346462607383728, 'primary_metric': 'f1_score'}",AIDOcell_100M_Norman_Aligned_(D=640)_sum,,,0.5567014813423157,0.5765961408615112,0.5658405423164368,0.390905499458313,0.346462607383728,f1_score,CVCL_0359,
113,expression/pert_prediction_tahoe_deg,CVCL_1478.0,"{'f1_score': 0.5508321523666382, 'recall': 0.566725492477417, 'precision': 0.5651337504386902, 'f1_classwise': 0.3656369745731354, 'f1_score_nans_are_zeros': 0.33064383268356323, 'primary_metric': 'f1_score'}",MolT5,,,0.5508321523666382,0.566725492477417,0.5651337504386902,0.3656369745731354,0.33064383268356323,f1_score,CVCL_1478,
89,expression/pert_prediction_tahoe_deg,CVCL_0359.1,"{'f1_score': 0.564349889755249, 'recall': 0.5714892745018005, 'precision': 0.5708566308021545, 'f1_classwise': 0.39381203055381775, 'f1_score_nans_are_zeros': 0.3535607159137726, 'primary_metric': 'f1_score'}",gene_targets_confidence_name_only,,,0.564349889755249,0.5714892745018005,0.5708566308021545,0.39381203055381775,0.3535607159137726,f1_score,CVCL_0359,
87,expression/pert_prediction_tahoe_deg,CVCL_0332.1,"{'f1_score': 0.5383040308952332, 'recall': 0.5648105144500732, 'precision': 0.5698456764221191, 'f1_classwise': 0.35479867458343506, 'f1_score_nans_are_zeros': 0.31477269530296326, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_concat,,,0.5383040308952332,0.5648105144500732,0.5698456764221191,0.35479867458343506,0.31477269530296326,f1_score,CVCL_0332,
114,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.5240739583969116, 'recall': 0.5437080264091492, 'precision': 0.5378221869468689, 'f1_classwise': 0.36411938071250916, 'f1_score_nans_are_zeros': 0.32889309525489807, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.5240739583969116,0.5437080264091492,0.5378221869468689,0.36411938071250916,0.32889309525489807,f1_score,CVCL_1285,
87,expression/pert_prediction_tahoe_deg,CVCL_0371.1,"{'f1_score': 0.5400539636611938, 'recall': 0.5756576657295227, 'precision': 0.578150749206543, 'f1_classwise': 0.3577515184879303, 'f1_score_nans_are_zeros': 0.3151499927043915, 'primary_metric': 'f1_score'}",TranscriptFormer_Norman_K-562_controls_(D=2048)_weighted,,,0.5400539636611938,0.5756576657295227,0.578150749206543,0.3577515184879303,0.3151499927043915,f1_score,CVCL_0371,
114,expression/pert_prediction_tahoe_deg,CVCL_1478.0,"{'f1_score': 0.5641465187072754, 'recall': 0.5740403532981873, 'precision': 0.5689699649810791, 'f1_classwise': 0.37754154205322266, 'f1_score_nans_are_zeros': 0.3423612117767334, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.5641465187072754,0.5740403532981873,0.5689699649810791,0.37754154205322266,0.3423612117767334,f1_score,CVCL_1478,
88,expression/pert_prediction_tahoe_deg,CVCL_0371.1,"{'f1_score': 0.5892109870910645, 'recall': 0.5984664559364319, 'precision': 0.5942577719688416, 'f1_classwise': 0.40020814538002014, 'f1_score_nans_are_zeros': 0.3555898368358612, 'primary_metric': 'f1_score'}",gene_targets_binary_name_only,,,0.5892109870910645,0.5984664559364319,0.5942577719688416,0.40020814538002014,0.3555898368358612,f1_score,CVCL_0371,
115,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'f1_score': 0.5277916193008423, 'recall': 0.5509957075119019, 'precision': 0.5432209372520447, 'f1_classwise': 0.37127184867858887, 'f1_score_nans_are_zeros': 0.3323986828327179, 'primary_metric': 'f1_score'}",erg,,,0.5277916193008423,0.5509957075119019,0.5432209372520447,0.37127184867858887,0.3323986828327179,f1_score,CVCL_1285,
