,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
17,expression/pert_prediction_sciplex3_deg,MCF7.4,"{'roc_auc': 0.23678499460220337, 'average_precision': 0.6597722172737122, 'f1_score': 0.6412010788917542, 'recall': 0.6597722172737122, 'precision': 0.6255592703819275, 'f1_classwise': 0.31932106614112854, 'f1_score_nans_are_zeros': 0.31932106614112854, 'primary_metric': 'f1_score'}",prior,0.23678499460220337,0.6597722172737122,0.6412010788917542,0.6597722172737122,0.6255592703819275,0.31932106614112854,0.31932106614112854,f1_score,MCF7,
18,expression/pert_prediction_sciplex3_deg,MCF7.4,"{'roc_auc': 0.23678499460220337, 'average_precision': 0.6597722172737122, 'f1_score': 0.6412010788917542, 'recall': 0.6597722172737122, 'precision': 0.6255592703819275, 'f1_classwise': 0.31932106614112854, 'f1_score_nans_are_zeros': 0.31932106614112854, 'primary_metric': 'f1_score'}",most_frequent,0.23678499460220337,0.6597722172737122,0.6412010788917542,0.6597722172737122,0.6255592703819275,0.31932106614112854,0.31932106614112854,f1_score,MCF7,
18,expression/pert_prediction_sciplex3_deg,K562.4,"{'roc_auc': 0.12165142595767975, 'average_precision': 0.8187735080718994, 'f1_score': 0.813930332660675, 'recall': 0.8187735080718994, 'precision': 0.8094465732574463, 'f1_classwise': 0.33003905415534973, 'f1_score_nans_are_zeros': 0.33003905415534973, 'primary_metric': 'f1_score'}",prior,0.12165142595767975,0.8187735080718994,0.813930332660675,0.8187735080718994,0.8094465732574463,0.33003905415534973,0.33003905415534973,f1_score,K562,
20,expression/pert_prediction_sciplex3_deg,MCF7.0,"{'roc_auc': 0.28364306688308716, 'average_precision': 0.7724668383598328, 'f1_score': 0.7274231910705566, 'recall': 0.7349388003349304, 'precision': 0.7318582534790039, 'f1_classwise': 0.4511532783508301, 'f1_score_nans_are_zeros': 0.36061346530914307, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.28364306688308716,0.7724668383598328,0.7274231910705566,0.7349388003349304,0.7318582534790039,0.4511532783508301,0.36061346530914307,f1_score,MCF7,
19,expression/pert_prediction_sciplex3_deg,MCF7.1,"{'roc_auc': 0.2589894235134125, 'average_precision': 0.8204110860824585, 'f1_score': 0.7696892023086548, 'recall': 0.7671682238578796, 'precision': 0.7887729406356812, 'f1_classwise': 0.4699089527130127, 'f1_score_nans_are_zeros': 0.36700019240379333, 'primary_metric': 'f1_score'}",fcfp,0.2589894235134125,0.8204110860824585,0.7696892023086548,0.7671682238578796,0.7887729406356812,0.4699089527130127,0.36700019240379333,f1_score,MCF7,
19,expression/pert_prediction_sciplex3_deg,A549.0,"{'roc_auc': 0.18025442957878113, 'average_precision': 0.8398600220680237, 'f1_score': 0.8074376583099365, 'recall': 0.8138123154640198, 'precision': 0.810126781463623, 'f1_classwise': 0.4274458885192871, 'f1_score_nans_are_zeros': 0.3487546443939209, 'primary_metric': 'f1_score'}",avalon,0.18025442957878113,0.8398600220680237,0.8074376583099365,0.8138123154640198,0.810126781463623,0.4274458885192871,0.3487546443939209,f1_score,A549,
19,expression/pert_prediction_sciplex3_deg,K562.1,"{'roc_auc': 0.08947546035051346, 'average_precision': 0.8726204037666321, 'f1_score': 0.8583605289459229, 'recall': 0.8601437211036682, 'precision': 0.8575563430786133, 'f1_classwise': 0.33862265944480896, 'f1_score_nans_are_zeros': 0.33043372631073, 'primary_metric': 'f1_score'}",random,0.08947546035051346,0.8726204037666321,0.8583605289459229,0.8601437211036682,0.8575563430786133,0.33862265944480896,0.33043372631073,f1_score,K562,
19,expression/pert_prediction_sciplex3_deg,K562.2,"{'roc_auc': 0.0855991467833519, 'average_precision': 0.8970807194709778, 'f1_score': 0.8819654583930969, 'recall': 0.8845435380935669, 'precision': 0.8852367401123047, 'f1_classwise': 0.39657196402549744, 'f1_score_nans_are_zeros': 0.3345997631549835, 'primary_metric': 'f1_score'}",cats3D,0.0855991467833519,0.8970807194709778,0.8819654583930969,0.8845435380935669,0.8852367401123047,0.39657196402549744,0.3345997631549835,f1_score,K562,
19,expression/pert_prediction_sciplex3_deg,A549.3,"{'roc_auc': 0.030941983684897423, 'average_precision': 0.9601212739944458, 'f1_score': 0.954475998878479, 'recall': 0.9544376730918884, 'precision': 0.9554492235183716, 'f1_classwise': 0.34532856941223145, 'f1_score_nans_are_zeros': 0.3325238525867462, 'primary_metric': 'f1_score'}",secfp,0.030941983684897423,0.9601212739944458,0.954475998878479,0.9544376730918884,0.9554492235183716,0.34532856941223145,0.3325238525867462,f1_score,A549,
19,expression/pert_prediction_sciplex3_deg,A549.4,"{'roc_auc': 0.15738026797771454, 'average_precision': 0.8126464486122131, 'f1_score': 0.7858505845069885, 'recall': 0.7889776825904846, 'precision': 0.7882266640663147, 'f1_classwise': 0.41820061206817627, 'f1_score_nans_are_zeros': 0.34260767698287964, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,0.15738026797771454,0.8126464486122131,0.7858505845069885,0.7889776825904846,0.7882266640663147,0.41820061206817627,0.34260767698287964,f1_score,A549,
19,expression/pert_prediction_sciplex3_deg,K562.0,"{'roc_auc': 0.09990525990724564, 'average_precision': 0.8911490440368652, 'f1_score': 0.8740771412849426, 'recall': 0.8806028366088867, 'precision': 0.8778518438339233, 'f1_classwise': 0.4269573986530304, 'f1_score_nans_are_zeros': 0.337681382894516, 'primary_metric': 'f1_score'}",cats2D,0.09990525990724564,0.8911490440368652,0.8740771412849426,0.8806028366088867,0.8778518438339233,0.4269573986530304,0.337681382894516,f1_score,K562,
19,expression/pert_prediction_sciplex3_deg,A549.1,"{'roc_auc': 0.18116460740566254, 'average_precision': 0.888293445110321, 'f1_score': 0.8594896197319031, 'recall': 0.8742538690567017, 'precision': 0.8578277826309204, 'f1_classwise': 0.5039336085319519, 'f1_score_nans_are_zeros': 0.36412930488586426, 'primary_metric': 'f1_score'}",maccs,0.18116460740566254,0.888293445110321,0.8594896197319031,0.8742538690567017,0.8578277826309204,0.5039336085319519,0.36412930488586426,f1_score,A549,
19,expression/pert_prediction_sciplex3_deg,A549.2,"{'roc_auc': 0.1763923615217209, 'average_precision': 0.8074543476104736, 'f1_score': 0.7794657349586487, 'recall': 0.78154456615448, 'precision': 0.7806349396705627, 'f1_classwise': 0.36837899684906006, 'f1_score_nans_are_zeros': 0.3329288363456726, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.1763923615217209,0.8074543476104736,0.7794657349586487,0.78154456615448,0.7806349396705627,0.36837899684906006,0.3329288363456726,f1_score,A549,
19,expression/pert_prediction_sciplex3_deg,MCF7.3,"{'roc_auc': 0.06798416376113892, 'average_precision': 0.9094383716583252, 'f1_score': 0.8538919687271118, 'recall': 0.8268952369689941, 'precision': 0.8984562158584595, 'f1_classwise': 0.35283222794532776, 'f1_score_nans_are_zeros': 0.3160466253757477, 'primary_metric': 'f1_score'}",chatgpt,0.06798416376113892,0.9094383716583252,0.8538919687271118,0.8268952369689941,0.8984562158584595,0.35283222794532776,0.3160466253757477,f1_score,MCF7,
19,expression/pert_prediction_sciplex3_deg,K562.3,"{'roc_auc': 0.018051400780677795, 'average_precision': 0.979361891746521, 'f1_score': 0.9744170308113098, 'recall': 0.973030686378479, 'precision': 0.9763063788414001, 'f1_classwise': 0.3745662271976471, 'f1_score_nans_are_zeros': 0.33337584137916565, 'primary_metric': 'f1_score'}",topological,0.018051400780677795,0.979361891746521,0.9744170308113098,0.973030686378479,0.9763063788414001,0.3745662271976471,0.33337584137916565,f1_score,K562,
19,expression/pert_prediction_sciplex3_deg,K562.4,"{'roc_auc': 0.1226908415555954, 'average_precision': 0.8379682898521423, 'f1_score': 0.8201232552528381, 'recall': 0.8211184144020081, 'precision': 0.821365475654602, 'f1_classwise': 0.4013257920742035, 'f1_score_nans_are_zeros': 0.33462393283843994, 'primary_metric': 'f1_score'}",avalon,0.1226908415555954,0.8379682898521423,0.8201232552528381,0.8211184144020081,0.821365475654602,0.4013257920742035,0.33462393283843994,f1_score,K562,
20,expression/pert_prediction_sciplex3_deg,MCF7.1,"{'roc_auc': 0.24297092854976654, 'average_precision': 0.7904441356658936, 'f1_score': 0.7420693635940552, 'recall': 0.7417316436767578, 'precision': 0.7554918527603149, 'f1_classwise': 0.39837872982025146, 'f1_score_nans_are_zeros': 0.3463892638683319, 'primary_metric': 'f1_score'}",topological,0.24297092854976654,0.7904441356658936,0.7420693635940552,0.7417316436767578,0.7554918527603149,0.39837872982025146,0.3463892638683319,f1_score,MCF7,
20,expression/pert_prediction_sciplex3_deg,K562.2,"{'roc_auc': 0.0899973064661026, 'average_precision': 0.8994265794754028, 'f1_score': 0.8821616172790527, 'recall': 0.883862316608429, 'precision': 0.8813839554786682, 'f1_classwise': 0.3919202983379364, 'f1_score_nans_are_zeros': 0.33379003405570984, 'primary_metric': 'f1_score'}",fcfp,0.0899973064661026,0.8994265794754028,0.8821616172790527,0.883862316608429,0.8813839554786682,0.3919202983379364,0.33379003405570984,f1_score,K562,
19,expression/pert_prediction_sciplex3_deg,MCF7.2,"{'roc_auc': 0.1960713118314743, 'average_precision': 0.7309659719467163, 'f1_score': 0.7029896378517151, 'recall': 0.7043228149414062, 'precision': 0.7107705473899841, 'f1_classwise': 0.38107970356941223, 'f1_score_nans_are_zeros': 0.34394365549087524, 'primary_metric': 'f1_score'}",avalon,0.1960713118314743,0.7309659719467163,0.7029896378517151,0.7043228149414062,0.7107705473899841,0.38107970356941223,0.34394365549087524,f1_score,MCF7,
20,expression/pert_prediction_sciplex3_deg,A549.3,"{'roc_auc': 0.031480297446250916, 'average_precision': 0.9601069688796997, 'f1_score': 0.9471524953842163, 'recall': 0.9414039254188538, 'precision': 0.9557080864906311, 'f1_classwise': 0.34475967288017273, 'f1_score_nans_are_zeros': 0.32983332872390747, 'primary_metric': 'f1_score'}",random,0.031480297446250916,0.9601069688796997,0.9471524953842163,0.9414039254188538,0.9557080864906311,0.34475967288017273,0.32983332872390747,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,A549.4,"{'roc_auc': 0.1623159945011139, 'average_precision': 0.8063889741897583, 'f1_score': 0.7812228798866272, 'recall': 0.7837580442428589, 'precision': 0.7835216522216797, 'f1_classwise': 0.39802971482276917, 'f1_score_nans_are_zeros': 0.3393235206604004, 'primary_metric': 'f1_score'}",cats3D,0.1623159945011139,0.8063889741897583,0.7812228798866272,0.7837580442428589,0.7835216522216797,0.39802971482276917,0.3393235206604004,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,A549.0,"{'roc_auc': 0.19924123585224152, 'average_precision': 0.8367423415184021, 'f1_score': 0.8027892112731934, 'recall': 0.8239942789077759, 'precision': 0.8037883639335632, 'f1_classwise': 0.44239816069602966, 'f1_score_nans_are_zeros': 0.34629377722740173, 'primary_metric': 'f1_score'}",chatgpt,0.19924123585224152,0.8367423415184021,0.8027892112731934,0.8239942789077759,0.8037883639335632,0.44239816069602966,0.34629377722740173,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,A549.1,"{'roc_auc': 0.21837200224399567, 'average_precision': 0.9358962178230286, 'f1_score': 0.8855352997779846, 'recall': 0.8958936929702759, 'precision': 0.8879508376121521, 'f1_classwise': 0.5882060527801514, 'f1_score_nans_are_zeros': 0.38260966539382935, 'primary_metric': 'f1_score'}",pca,0.21837200224399567,0.9358962178230286,0.8855352997779846,0.8958936929702759,0.8879508376121521,0.5882060527801514,0.38260966539382935,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,K562.0,"{'roc_auc': 0.0971216931939125, 'average_precision': 0.8914819955825806, 'f1_score': 0.8751524090766907, 'recall': 0.8765890002250671, 'precision': 0.8780193328857422, 'f1_classwise': 0.41542115807533264, 'f1_score_nans_are_zeros': 0.33811238408088684, 'primary_metric': 'f1_score'}",erg,0.0971216931939125,0.8914819955825806,0.8751524090766907,0.8765890002250671,0.8780193328857422,0.41542115807533264,0.33811238408088684,f1_score,K562,
20,expression/pert_prediction_sciplex3_deg,A549.2,"{'roc_auc': 0.1399584859609604, 'average_precision': 0.8082099556922913, 'f1_score': 0.7921925187110901, 'recall': 0.7947755455970764, 'precision': 0.7942688465118408, 'f1_classwise': 0.41486310958862305, 'f1_score_nans_are_zeros': 0.3420553505420685, 'primary_metric': 'f1_score'}",cats2D,0.1399584859609604,0.8082099556922913,0.7921925187110901,0.7947755455970764,0.7942688465118408,0.41486310958862305,0.3420553505420685,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,MCF7.3,"{'roc_auc': 0.08683037012815475, 'average_precision': 0.9207051992416382, 'f1_score': 0.8862255811691284, 'recall': 0.8802655935287476, 'precision': 0.906623899936676, 'f1_classwise': 0.39372244477272034, 'f1_score_nans_are_zeros': 0.3319021165370941, 'primary_metric': 'f1_score'}",maccs,0.08683037012815475,0.9207051992416382,0.8862255811691284,0.8802655935287476,0.906623899936676,0.39372244477272034,0.3319021165370941,f1_score,MCF7,
19,expression/pert_prediction_sciplex3_deg,MCF7.4,"{'roc_auc': 0.2645364999771118, 'average_precision': 0.7222055196762085, 'f1_score': 0.686880886554718, 'recall': 0.6887212991714478, 'precision': 0.6960130333900452, 'f1_classwise': 0.4432903826236725, 'f1_score_nans_are_zeros': 0.3564748764038086, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.2645364999771118,0.7222055196762085,0.686880886554718,0.6887212991714478,0.6960130333900452,0.4432903826236725,0.3564748764038086,f1_score,MCF7,
20,expression/pert_prediction_sciplex3_deg,K562.4,"{'roc_auc': 0.1417781412601471, 'average_precision': 0.8466439247131348, 'f1_score': 0.8292372226715088, 'recall': 0.8306817412376404, 'precision': 0.8315212726593018, 'f1_classwise': 0.416682630777359, 'f1_score_nans_are_zeros': 0.3406974673271179, 'primary_metric': 'f1_score'}",chatgpt,0.1417781412601471,0.8466439247131348,0.8292372226715088,0.8306817412376404,0.8315212726593018,0.416682630777359,0.3406974673271179,f1_score,K562,
21,expression/pert_prediction_sciplex3_deg,MCF7.0,"{'roc_auc': 0.2844706177711487, 'average_precision': 0.7847720384597778, 'f1_score': 0.7391393780708313, 'recall': 0.7626479268074036, 'precision': 0.7427091598510742, 'f1_classwise': 0.49697771668434143, 'f1_score_nans_are_zeros': 0.3704637289047241, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,0.2844706177711487,0.7847720384597778,0.7391393780708313,0.7626479268074036,0.7427091598510742,0.49697771668434143,0.3704637289047241,f1_score,MCF7,
20,expression/pert_prediction_sciplex3_deg,MCF7.2,"{'roc_auc': 0.28231847286224365, 'average_precision': 0.7718437314033508, 'f1_score': 0.7148091793060303, 'recall': 0.7292368412017822, 'precision': 0.7207961082458496, 'f1_classwise': 0.4633203446865082, 'f1_score_nans_are_zeros': 0.35381045937538147, 'primary_metric': 'f1_score'}",chatgpt,0.28231847286224365,0.7718437314033508,0.7148091793060303,0.7292368412017822,0.7207961082458496,0.4633203446865082,0.35381045937538147,f1_score,MCF7,
21,expression/pert_prediction_sciplex3_deg,K562.2,"{'roc_auc': 0.07359277456998825, 'average_precision': 0.8944955468177795, 'f1_score': 0.8823142647743225, 'recall': 0.883932888507843, 'precision': 0.8815523982048035, 'f1_classwise': 0.3623528480529785, 'f1_score_nans_are_zeros': 0.3338744640350342, 'primary_metric': 'f1_score'}",topological,0.07359277456998825,0.8944955468177795,0.8823142647743225,0.883932888507843,0.8815523982048035,0.3623528480529785,0.3338744640350342,f1_score,K562,
20,expression/pert_prediction_sciplex3_deg,K562.3,"{'roc_auc': 0.013591084629297256, 'average_precision': 0.9778234958648682, 'f1_score': 0.9744017720222473, 'recall': 0.9727448225021362, 'precision': 0.9764541983604431, 'f1_classwise': 0.37902355194091797, 'f1_score_nans_are_zeros': 0.33339881896972656, 'primary_metric': 'f1_score'}",avalon,0.013591084629297256,0.9778234958648682,0.9744017720222473,0.9727448225021362,0.9764541983604431,0.37902355194091797,0.33339881896972656,f1_score,K562,
21,expression/pert_prediction_sciplex3_deg,A549.4,"{'roc_auc': 0.2021704465150833, 'average_precision': 0.8212020397186279, 'f1_score': 0.7699131965637207, 'recall': 0.7756739258766174, 'precision': 0.7673917412757874, 'f1_classwise': 0.3447045385837555, 'f1_score_nans_are_zeros': 0.33060258626937866, 'primary_metric': 'f1_score'}",fcfp,0.2021704465150833,0.8212020397186279,0.7699131965637207,0.7756739258766174,0.7673917412757874,0.3447045385837555,0.33060258626937866,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,A549.0,"{'roc_auc': 0.17603828012943268, 'average_precision': 0.8367879986763, 'f1_score': 0.8115236759185791, 'recall': 0.8265272974967957, 'precision': 0.810365617275238, 'f1_classwise': 0.4547753632068634, 'f1_score_nans_are_zeros': 0.3520016074180603, 'primary_metric': 'f1_score'}",maccs,0.17603828012943268,0.8367879986763,0.8115236759185791,0.8265272974967957,0.810365617275238,0.4547753632068634,0.3520016074180603,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,A549.1,"{'roc_auc': 0.1611657291650772, 'average_precision': 0.8559509515762329, 'f1_score': 0.8234966993331909, 'recall': 0.8234668374061584, 'precision': 0.8277507424354553, 'f1_classwise': 0.3823222815990448, 'f1_score_nans_are_zeros': 0.33855482935905457, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.1611657291650772,0.8559509515762329,0.8234966993331909,0.8234668374061584,0.8277507424354553,0.3823222815990448,0.33855482935905457,f1_score,A549,
20,expression/pert_prediction_sciplex3_deg,K562.1,"{'roc_auc': 0.10044878721237183, 'average_precision': 0.8852681517601013, 'f1_score': 0.8696982860565186, 'recall': 0.8714975118637085, 'precision': 0.8711563944816589, 'f1_classwise': 0.397578626871109, 'f1_score_nans_are_zeros': 0.3384664058685303, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,0.10044878721237183,0.8852681517601013,0.8696982860565186,0.8714975118637085,0.8711563944816589,0.397578626871109,0.3384664058685303,f1_score,K562,
21,expression/pert_prediction_sciplex3_deg,A549.2,"{'roc_auc': 0.16654141247272491, 'average_precision': 0.8233091235160828, 'f1_score': 0.7953961491584778, 'recall': 0.8022164702415466, 'precision': 0.7946897745132446, 'f1_classwise': 0.41571542620658875, 'f1_score_nans_are_zeros': 0.34409886598587036, 'primary_metric': 'f1_score'}",erg,0.16654141247272491,0.8233091235160828,0.7953961491584778,0.8022164702415466,0.7946897745132446,0.41571542620658875,0.34409886598587036,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,MCF7.3,"{'roc_auc': 0.12598364055156708, 'average_precision': 0.9523436427116394, 'f1_score': 0.9001138806343079, 'recall': 0.9015272259712219, 'precision': 0.9004709720611572, 'f1_classwise': 0.36173713207244873, 'f1_score_nans_are_zeros': 0.33473679423332214, 'primary_metric': 'f1_score'}",pca,0.12598364055156708,0.9523436427116394,0.9001138806343079,0.9015272259712219,0.9004709720611572,0.36173713207244873,0.33473679423332214,f1_score,MCF7,
20,expression/pert_prediction_sciplex3_deg,MCF7.4,"{'roc_auc': 0.2774890661239624, 'average_precision': 0.7409444451332092, 'f1_score': 0.7062722444534302, 'recall': 0.710324764251709, 'precision': 0.7193959355354309, 'f1_classwise': 0.49639955163002014, 'f1_score_nans_are_zeros': 0.37231287360191345, 'primary_metric': 'f1_score'}",cats2D,0.2774890661239624,0.7409444451332092,0.7062722444534302,0.710324764251709,0.7193959355354309,0.49639955163002014,0.37231287360191345,f1_score,MCF7,
21,expression/pert_prediction_sciplex3_deg,K562.4,"{'roc_auc': 0.12734054028987885, 'average_precision': 0.8409887552261353, 'f1_score': 0.8244247436523438, 'recall': 0.8259866237640381, 'precision': 0.8260267376899719, 'f1_classwise': 0.40377137064933777, 'f1_score_nans_are_zeros': 0.33744189143180847, 'primary_metric': 'f1_score'}",maccs,0.12734054028987885,0.8409887552261353,0.8244247436523438,0.8259866237640381,0.8260267376899719,0.40377137064933777,0.33744189143180847,f1_score,K562,
22,expression/pert_prediction_sciplex3_deg,MCF7.0,"{'roc_auc': 0.2858612835407257, 'average_precision': 0.7785069942474365, 'f1_score': 0.7448605895042419, 'recall': 0.7723395824432373, 'precision': 0.7477494478225708, 'f1_classwise': 0.5091274380683899, 'f1_score_nans_are_zeros': 0.37481796741485596, 'primary_metric': 'f1_score'}",cats3D,0.2858612835407257,0.7785069942474365,0.7448605895042419,0.7723395824432373,0.7477494478225708,0.5091274380683899,0.37481796741485596,f1_score,MCF7,
21,expression/pert_prediction_sciplex3_deg,K562.0,"{'roc_auc': 0.10716436058282852, 'average_precision': 0.895068883895874, 'f1_score': 0.8709695935249329, 'recall': 0.8729438185691833, 'precision': 0.8714367747306824, 'f1_classwise': 0.3822315037250519, 'f1_score_nans_are_zeros': 0.3347042202949524, 'primary_metric': 'f1_score'}",secfp,0.10716436058282852,0.895068883895874,0.8709695935249329,0.8729438185691833,0.8714367747306824,0.3822315037250519,0.3347042202949524,f1_score,K562,
21,expression/pert_prediction_sciplex3_deg,MCF7.2,"{'roc_auc': 0.2681967318058014, 'average_precision': 0.774258553981781, 'f1_score': 0.7315319776535034, 'recall': 0.746781051158905, 'precision': 0.7357252240180969, 'f1_classwise': 0.5098690986633301, 'f1_score_nans_are_zeros': 0.36725708842277527, 'primary_metric': 'f1_score'}",maccs,0.2681967318058014,0.774258553981781,0.7315319776535034,0.746781051158905,0.7357252240180969,0.5098690986633301,0.36725708842277527,f1_score,MCF7,
22,expression/pert_prediction_sciplex3_deg,MCF7.3,"{'roc_auc': 0.06435737758874893, 'average_precision': 0.9046524167060852, 'f1_score': 0.8559434413909912, 'recall': 0.8277977705001831, 'precision': 0.8965040445327759, 'f1_classwise': 0.3386445939540863, 'f1_score_nans_are_zeros': 0.31637030839920044, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,0.06435737758874893,0.9046524167060852,0.8559434413909912,0.8277977705001831,0.8965040445327759,0.3386445939540863,0.31637030839920044,f1_score,MCF7,
21,expression/pert_prediction_sciplex3_deg,K562.3,"{'roc_auc': 0.018168091773986816, 'average_precision': 0.9786604046821594, 'f1_score': 0.9634477496147156, 'recall': 0.9543875455856323, 'precision': 0.9754860401153564, 'f1_classwise': 0.3812282979488373, 'f1_score_nans_are_zeros': 0.32921355962753296, 'primary_metric': 'f1_score'}",chatgpt,0.018168091773986816,0.9786604046821594,0.9634477496147156,0.9543875455856323,0.9754860401153564,0.3812282979488373,0.32921355962753296,f1_score,K562,
22,expression/pert_prediction_sciplex3_deg,A549.4,"{'roc_auc': 0.1865561455488205, 'average_precision': 0.8110683560371399, 'f1_score': 0.7725211977958679, 'recall': 0.775211751461029, 'precision': 0.7725285887718201, 'f1_classwise': 0.36088991165161133, 'f1_score_nans_are_zeros': 0.3328248858451843, 'primary_metric': 'f1_score'}",topological,0.1865561455488205,0.8110683560371399,0.7725211977958679,0.775211751461029,0.7725285887718201,0.36088991165161133,0.3328248858451843,f1_score,A549,
22,expression/pert_prediction_sciplex3_deg,A549.0,"{'roc_auc': 0.2746082842350006, 'average_precision': 0.9475623369216919, 'f1_score': 0.8943374156951904, 'recall': 0.9245014786720276, 'precision': 0.888445258140564, 'f1_classwise': 0.6227627992630005, 'f1_score_nans_are_zeros': 0.41076892614364624, 'primary_metric': 'f1_score'}",pca,0.2746082842350006,0.9475623369216919,0.8943374156951904,0.9245014786720276,0.888445258140564,0.6227627992630005,0.41076892614364624,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,K562.1,"{'roc_auc': 0.10292600095272064, 'average_precision': 0.8853639364242554, 'f1_score': 0.8691848516464233, 'recall': 0.8703581690788269, 'precision': 0.8715693354606628, 'f1_classwise': 0.3951369822025299, 'f1_score_nans_are_zeros': 0.33809277415275574, 'primary_metric': 'f1_score'}",cats3D,0.10292600095272064,0.8853639364242554,0.8691848516464233,0.8703581690788269,0.8715693354606628,0.3951369822025299,0.33809277415275574,f1_score,K562,
22,expression/pert_prediction_sciplex3_deg,A549.2,"{'roc_auc': 0.18864786624908447, 'average_precision': 0.8302299380302429, 'f1_score': 0.7825630903244019, 'recall': 0.7856408953666687, 'precision': 0.782293975353241, 'f1_classwise': 0.359704852104187, 'f1_score_nans_are_zeros': 0.3348967432975769, 'primary_metric': 'f1_score'}",secfp,0.18864786624908447,0.8302299380302429,0.7825630903244019,0.7856408953666687,0.782293975353241,0.359704852104187,0.3348967432975769,f1_score,A549,
22,expression/pert_prediction_sciplex3_deg,A549.1,"{'roc_auc': 0.1741762012243271, 'average_precision': 0.8739156723022461, 'f1_score': 0.8456595540046692, 'recall': 0.8571190237998962, 'precision': 0.8487396240234375, 'f1_classwise': 0.46960124373435974, 'f1_score_nans_are_zeros': 0.3548748791217804, 'primary_metric': 'f1_score'}",cats2D,0.1741762012243271,0.8739156723022461,0.8456595540046692,0.8571190237998962,0.8487396240234375,0.46960124373435974,0.3548748791217804,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,A549.3,"{'roc_auc': 0.03587271273136139, 'average_precision': 0.9652007818222046, 'f1_score': 0.9470018148422241, 'recall': 0.9392422437667847, 'precision': 0.9589952230453491, 'f1_classwise': 0.38793766498565674, 'f1_score_nans_are_zeros': 0.33130258321762085, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,0.03587271273136139,0.9652007818222046,0.9470018148422241,0.9392422437667847,0.9589952230453491,0.38793766498565674,0.33130258321762085,f1_score,A549,
21,expression/pert_prediction_sciplex3_deg,MCF7.4,"{'roc_auc': 0.255710631608963, 'average_precision': 0.7347269058227539, 'f1_score': 0.7027592658996582, 'recall': 0.7012721300125122, 'precision': 0.7330104112625122, 'f1_classwise': 0.4795879125595093, 'f1_score_nans_are_zeros': 0.3689631223678589, 'primary_metric': 'f1_score'}",erg,0.255710631608963,0.7347269058227539,0.7027592658996582,0.7012721300125122,0.7330104112625122,0.4795879125595093,0.3689631223678589,f1_score,MCF7,
22,expression/pert_prediction_sciplex3_deg,K562.4,"{'roc_auc': 0.21155288815498352, 'average_precision': 0.943852424621582, 'f1_score': 0.9070873260498047, 'recall': 0.9183019995689392, 'precision': 0.910807728767395, 'f1_classwise': 0.561451256275177, 'f1_score_nans_are_zeros': 0.3933734595775604, 'primary_metric': 'f1_score'}",pca,0.21155288815498352,0.943852424621582,0.9070873260498047,0.9183019995689392,0.910807728767395,0.561451256275177,0.3933734595775604,f1_score,K562,
22,expression/pert_prediction_sciplex3_deg,K562.0,"{'roc_auc': 0.0945901870727539, 'average_precision': 0.8824346661567688, 'f1_score': 0.8659852743148804, 'recall': 0.8683105707168579, 'precision': 0.86488938331604, 'f1_classwise': 0.3418964445590973, 'f1_score_nans_are_zeros': 0.33133387565612793, 'primary_metric': 'f1_score'}",random,0.0945901870727539,0.8824346661567688,0.8659852743148804,0.8683105707168579,0.86488938331604,0.3418964445590973,0.33133387565612793,f1_score,K562,
23,expression/pert_prediction_sciplex3_deg,MCF7.0,"{'roc_auc': 0.28175920248031616, 'average_precision': 0.7859432101249695, 'f1_score': 0.7351123094558716, 'recall': 0.7564080953598022, 'precision': 0.7412644028663635, 'f1_classwise': 0.4907461106777191, 'f1_score_nans_are_zeros': 0.36754220724105835, 'primary_metric': 'f1_score'}",fcfp,0.28175920248031616,0.7859432101249695,0.7351123094558716,0.7564080953598022,0.7412644028663635,0.4907461106777191,0.36754220724105835,f1_score,MCF7,
