,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
19,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.312348838038252, 'MSE': 0.005683516442011678, 'MAE': 0.02947900535104452, 'Spearman': 0.23471384388597855, 'Pearson': 0.31657030956160825}",lasso_baseline_ChemBERTa-77M-MTR,L2,8.312348838038252,0.005683516442011678,0.02947900535104452,0.23471384388597855,0.31657030956160825,MCF7
1,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.137226554153896, 'MSE': 0.0032300760375275506, 'MAE': 0.02618774202556784, 'Spearman': 0.19246769248038353, 'Pearson': 0.25438381401361243}",knn_baseline_secfp,L2,7.137226554153896,0.0032300760375275506,0.02618774202556784,0.19246769248038353,0.25438381401361243,K562
1,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.267961426468313, 'MSE': 0.004401893931897179, 'MAE': 0.029257301569913578, 'Spearman': 0.20441575626769332, 'Pearson': 0.28337313995647473}",knn_baseline_secfp,L2,8.267961426468313,0.004401893931897179,0.029257301569913578,0.20441575626769332,0.28337313995647473,A549
2,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.247778778525046, 'MSE': 0.004325292899129119, 'MAE': 0.029206267119872287, 'Spearman': 0.21265131890463448, 'Pearson': 0.29974889934510063}",knn_baseline_ChemBERTa-77M-MLM,L2,8.247778778525046,0.004325292899129119,0.029206267119872287,0.21265131890463448,0.29974889934510063,A549
20,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.340594479946756, 'MSE': 0.005718833962908448, 'MAE': 0.029480936369296985, 'Spearman': 0.23524404846002606, 'Pearson': 0.32125433342015264}",lasso_baseline_avalon,L2,8.340594479946756,0.005718833962908448,0.029480936369296985,0.23524404846002606,0.32125433342015264,MCF7
2,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.187624808836768, 'MSE': 0.003230266924329366, 'MAE': 0.026324511972450133, 'Spearman': 0.1908243418447225, 'Pearson': 0.25193076450944096}",knn_baseline_ChemBERTa-77M-MLM,L2,7.187624808836768,0.003230266924329366,0.026324511972450133,0.1908243418447225,0.25193076450944096,K562
3,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.134025287469859, 'MSE': 0.0032300793212753204, 'MAE': 0.02616694628307483, 'Spearman': 0.19321376189126988, 'Pearson': 0.25527571527629817}",knn_baseline_fcfp,L2,7.134025287469859,0.0032300793212753204,0.02616694628307483,0.19321376189126988,0.25527571527629817,K562
3,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.254576365361533, 'MSE': 0.004382072133651306, 'MAE': 0.029181875841220232, 'Spearman': 0.20789084050407808, 'Pearson': 0.2871911059655571}",knn_baseline_fcfp,L2,8.254576365361533,0.004382072133651306,0.029181875841220232,0.20789084050407808,0.2871911059655571,A549
4,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.043964907712644, 'MSE': 0.00311938449388789, 'MAE': 0.02604193442867683, 'Spearman': 0.1862983167206543, 'Pearson': 0.26801048282978945}",knn_baseline_cats3D,L2,7.043964907712644,0.00311938449388789,0.02604193442867683,0.1862983167206543,0.26801048282978945,K562
4,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.03549000444217, 'MSE': 0.004121722769975685, 'MAE': 0.028554150626495238, 'Spearman': 0.21534098096149434, 'Pearson': 0.3200406637808986}",knn_baseline_cats3D,L2,8.03549000444217,0.004121722769975685,0.028554150626495238,0.21534098096149434,0.3200406637808986,A549
21,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 5.19347251881436, 'MSE': 0.0024974273098204896, 'MAE': 0.019847683004554834, 'Spearman': 0.5284850997267952, 'Pearson': 0.7234759800903909}",lasso_baseline_pca,L2,5.19347251881436,0.0024974273098204896,0.019847683004554834,0.5284850997267952,0.7234759800903909,MCF7
5,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.236804920126714, 'MSE': 0.00437542356891453, 'MAE': 0.029182821008851653, 'Spearman': 0.20827349062225223, 'Pearson': 0.29293117166295374}",knn_baseline_topological,L2,8.236804920126714,0.00437542356891453,0.029182821008851653,0.20827349062225223,0.29293117166295374,A549
5,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.126507035376298, 'MSE': 0.0032170801010530203, 'MAE': 0.026136613372175984, 'Spearman': 0.19597590284655267, 'Pearson': 0.25830217476593137}",knn_baseline_topological,L2,7.126507035376298,0.0032170801010530203,0.026136613372175984,0.19597590284655267,0.25830217476593137,K562
6,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.061577438051418, 'MSE': 0.0031284081561051874, 'MAE': 0.0260130683149293, 'Spearman': 0.19251060129246203, 'Pearson': 0.264030149516259}",knn_baseline_ChemBERTa-77M-MTR,L2,7.061577438051418,0.0031284081561051874,0.0260130683149293,0.19251060129246203,0.264030149516259,K562
6,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.105576198199318, 'MSE': 0.004181629501840557, 'MAE': 0.028789872560787952, 'Spearman': 0.22180385534851293, 'Pearson': 0.3197638028563523}",lasso_baseline_maccs,L2,8.105576198199318,0.004181629501840557,0.028789872560787952,0.22180385534851293,0.3197638028563523,A549
7,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.093869246802026, 'MSE': 0.00418129534283256, 'MAE': 0.02881762115324581, 'Spearman': 0.20930416869044768, 'Pearson': 0.3045008602146413}",knn_baseline_ChemBERTa-77M-MTR,L2,8.093869246802026,0.00418129534283256,0.02881762115324581,0.20930416869044768,0.3045008602146413,A549
